List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,RSI,2026-04-29,DarvasBox,27.98,81.3,1,83.5,68.0,41.7,92.3,5.0,,,,,
Top 50 Composite,2,TWO,2026-04-29,CupHandle,11.56,80.2,1,81.9,68.9,94.8,71.6,6.4,,,,,
Top 50 Composite,3,KGS,2026-04-17,DarvasBox,63.25,75.3,1,77.0,53.8,78.6,50.8,0.0,,,,,
Top 50 Composite,4,ORN,2026-04-30,CupHandle,13.62,73.6,1,72.2,68.0,78.1,72.4,4.3,,,,,
Top 50 Composite,5,MAC,2026-04-10,DarvasBox,21.42,72.8,1,77.2,45.0,100.0,57.3,11.4,,,,,
Top 50 Composite,6,LUXE,2026-04-17,CupHandle,8.89,71.9,1,76.7,29.2,92.7,36.8,11.4,,,,,
Top 50 Composite,7,ZGN,2026-04-24,CupHandle,11.96,70.4,1,79.5,35.6,64.6,65.3,12.1,,,,,
Top 50 Composite,8,DINO,2026-04-29,DarvasBox,65.93,69.7,1,73.5,68.0,77.6,67.0,1.3,,,,,
Top 50 Composite,9,KRP,2026-04-30,DarvasBox,15.40,69.2,1,74.7,74.5,87.5,76.9,0.0,,,,,
Top 50 Composite,10,TNC,2026-04-24,CupHandle,81.52,69.2,1,81.0,18.6,71.4,67.4,17.1,,,,,
Top 50 Composite,11,KRO,2026-04-23,CupHandle,6.84,68.1,1,72.5,58.6,65.1,50.6,2.0,,,,,
Top 50 Composite,12,MTUS,2026-04-30,CupHandle,19.24,67.9,1,74.2,25.7,88.5,50.1,5.7,,,,,
Top 50 Composite,13,GKOS,2026-04-30,CupHandle,143.67,66.9,1,73.7,68.0,23.4,82.6,4.0,,,,,
Top 50 Composite,14,IRM,2026-04-30,CupHandle,125.99,66.5,1,67.0,68.0,70.3,74.8,14.0,,,,,
Top 50 Composite,15,NEE,2026-04-30,DarvasBox,97.88,65.9,1,79.5,70.3,42.2,58.3,2.9,,,,,
Top 50 Composite,16,MUSA,2026-04-30,DarvasBox,588.00,65.2,1,74.3,68.0,21.9,64.7,4.7,,,,,
Top 50 Composite,17,DFIN,2026-04-24,CupHandle,50.49,65.2,1,76.5,38.3,97.4,42.8,17.1,,,,,
Top 50 Composite,18,ETN,2026-04-30,CupHandle,433.01,65.2,1,70.2,45.0,77.1,56.9,12.1,,,,,
Top 50 Composite,19,ACEL,2026-04-29,CupHandle,12.49,65.1,1,70.6,42.1,90.6,53.3,0.0,,,,,
Top 50 Composite,20,EFC,2026-04-30,CupHandle,13.25,65.0,1,75.3,26.4,93.8,56.2,5.7,,,,,
Top 50 Composite,21,AMWL,2026-04-15,CupHandle,6.24,64.9,1,77.2,55.1,46.9,31.4,9.5,,,,,
Top 50 Composite,22,GDOT,2026-04-29,CupHandle,12.25,64.9,1,68.7,59.5,73.4,55.7,12.9,,,,,
Top 50 Composite,23,PKX,2026-04-28,CupHandle,76.02,64.7,1,68.1,74.7,45.8,69.1,6.9,,,,,
Top 50 Composite,24,CTRI,2026-04-30,DarvasBox,37.60,64.4,1,64.7,65.4,81.8,61.0,4.0,,,,,
Top 50 Composite,25,RCUS,2026-04-21,CupHandle,24.52,64.3,1,75.1,61.5,45.8,46.2,0.0,,,,,
Top 50 Composite,26,SGHC,2026-04-29,CupHandle,12.79,63.7,1,68.9,67.9,44.8,44.3,6.4,,,,,
Top 50 Composite,27,TROw,2026-04-30,CupHandle,102.88,63.7,1,70.2,49.1,72.4,63.9,13.4,,,,,
Top 50 Composite,28,INVH,2026-04-30,CupHandle,28.77,63.7,1,68.2,62.8,75.5,60.5,6.1,,,,,
Top 50 Composite,29,ARLO,2026-04-28,CupHandle,14.00,63.1,1,75.1,73.4,59.9,56.1,22.9,,,,,
Top 50 Composite,30,CTOS,2026-04-21,CupHandle,8.37,62.9,1,69.9,64.0,32.8,93.1,7.1,,,,,
Top 50 Composite,31,UNM,2026-04-30,CupHandle,80.38,62.8,1,63.2,68.0,94.3,66.4,0.0,,,,,
Top 50 Composite,32,UAN,2026-04-29,CupHandle,133.27,62.7,1,82.5,37.4,77.6,58.8,13.6,,,,,
Top 50 Composite,33,CDLR,2026-04-29,DarvasBox,27.52,62.6,1,62.1,65.7,86.5,52.2,5.1,,,,,
