Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-08-25,-0.151735,0.266366,-0.076058,0.007812,0.592739,1.0,40.0,0,POS,0.008852,0.022755,-0.366206,0.529518,61.306118,-0.0,0.001434,1.012491,0.005211,8.0683,1.16804,10.59,0.09452,0.761179,18,7,100.0,100.0,80.0,50.0
INTR,NASDAQ,2026-08-25,-0.041852,0.079592,-0.018737,0.008789,0.585122,0.997423,40.0,0,POS,0.15979,0.270505,-0.315285,0.734369,55.754387,3.149221,0.040854,0.739534,0.008131,2.957718,-0.010151,5.53,3.947369,2.218121,18,7,100.0,100.0,80.0,50.0
INDH,NASDAQ,2026-08-25,-0.028884,0.108438,-0.018985,0.007812,0.669654,1.0,40.0,0,POS,0.022136,0.183855,-0.400848,0.741686,54.912144,3.689171,-0.02606,0.975962,-0.002065,3.003646,-0.359535,39.197498,0.02602,-0.765827,18,7,100.0,100.0,80.0,50.0
INDV,NASDAQ,2026-08-25,0.038123,0.11049,0.108282,0.007812,0.749108,1.0,40.0,0,POS,0.13994,1.577655,-0.18986,0.682314,33.56466,-1.874402,-0.293697,1.112194,-0.092401,4.312622,0.417027,35.825001,-8.235144,-12.600636,18,7,100.0,100.0,80.0,50.0
INDY,NASDAQ,2026-08-25,0.01938,0.094125,-0.016875,0.007812,0.618531,1.0,40.0,0,POS,0.03042,0.288264,2.81289,1.106429,58.280169,3.986988,-0.033509,0.960483,0.006563,2.288454,-0.068497,43.740002,0.705684,0.810587,18,7,100.0,100.0,80.0,50.0
INMD,NASDAQ,2026-08-25,0.036188,0.129662,0.038526,0.012153,0.479701,0.994677,40.0,0,POS,0.035698,0.23375,-0.742507,0.795219,49.111591,-0.543551,-0.046147,1.034848,0.006187,22.43769,3.697754,14.93,-0.731381,-3.490627,18,7,100.0,100.0,80.0,50.0
INRO,NASDAQ,2026-08-25,-0.049644,0.116964,-0.001435,0.007812,0.558423,1.0,40.0,0,POS,0.074516,0.308015,0.05668,1.370546,52.5141,0.104827,-0.05892,1.076093,0.01145,3.45668,-0.008563,36.710701,-0.277071,3.562117,18,7,100.0,100.0,80.0,50.0
INSE,NASDAQ,2026-08-25,-0.034068,0.130748,-0.012096,0.011285,0.452057,0.996133,40.0,0,POS,0.248266,0.279765,-0.458427,1.815346,36.092869,-0.691412,-0.007389,0.90738,-0.16816,3.13168,-0.352913,5.85,-3.145696,-16.90341,18,7,100.0,100.0,80.0,50.0
INTG,NASDAQ,2026-08-25,-0.018875,0.08082,-0.048507,0.009549,0.435725,0.996763,40.0,0,POS,0.302066,2.641,-0.358756,0.512686,51.271512,4.726701,0.367985,1.082299,-0.076619,2.410098,0.013101,34.27,2.604787,21.740678,18,7,100.0,100.0,80.0,50.0
INTW,NASDAQ,2026-08-25,-0.012326,0.13838,-0.002365,0.007812,0.486426,1.0,40.0,0,POS,0.513059,2.67596,-0.0272,0.780342,31.706503,-0.289483,4.297847,0.740777,-0.773282,16.810307,-2.62968,17.940001,-10.120234,11.014856,18,7,100.0,100.0,80.0,50.0
