List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,ESP,2026-02-09,DarvasBox,60.14,63.3,4,75.9,78.3,0.5,74.9,17.7,,,,,
Top 50 Composite,2,BHM,2026-02-17,CupHandle,10.82,61.7,4,75.4,50.0,45.3,68.8,21.7,,,,,
Top 50 Composite,3,SIM,2026-02-10,CupHandle,30.75,53.7,4,61.7,65.0,74.0,26.1,21.9,,,,,
Top 50 Composite,4,OPHC,2026-02-04,CupHandle,4.95,53.2,4,67.7,71.8,5.7,57.1,14.1,,,,,
Top 50 Composite,5,SCCF,2026-02-18,CupHandle,23.50,53.0,4,61.7,70.1,56.8,36.0,19.7,,,,,
Top 50 Composite,6,AULTpD,2026-02-02,CupHandle,23.42,53.0,4,66.1,28.0,95.8,41.8,19.8,,,,,
Top 50 Composite,7,BDL,2026-02-18,CupHandle,33.95,52.5,4,65.0,43.7,75.0,40.6,20.9,,,,,
Top 50 Composite,8,ACU,2026-02-17,CupHandle,44.32,51.7,4,64.7,61.2,42.2,38.4,18.2,,,,,
Top 50 Composite,9,GENC,2026-01-30,CupHandle,14.34,50.8,4,68.3,58.1,15.6,38.8,14.2,,,,,
Top 50 Composite,10,LGCY,2026-02-13,CupHandle,11.55,49.8,4,62.0,58.6,28.6,100.0,9.2,,,,,
Top 50 Composite,11,EVI,2026-01-30,CupHandle,25.70,49.2,4,63.6,31.1,65.1,96.6,15.8,,,,,
Top 50 Composite,12,CIX,2026-02-13,CupHandle,24.58,44.3,4,59.6,37.6,67.2,46.0,19.4,,,,,
Top 50 Composite,13,TMP,2026-01-30,DarvasBox,80.12,42.9,4,67.0,33.8,12.0,36.3,5.1,,,,,
Top 50 Composite,14,RLGT,2026-02-09,CupHandle,7.04,42.0,4,59.6,56.2,2.6,82.6,1.0,,,,,
Top 50 Composite,15,NML,2026-02-11,CupHandle,9.74,32.2,4,55.0,41.0,7.3,55.7,0.0,,,,,
Top 50 Composite,16,OBE,2026-02-11,DarvasBox,8.03,30.4,4,54.8,41.3,1.0,45.3,0.0,,,,,
Top 50 Composite,17,PRK,2026-02-03,CupHandle,171.21,30.3,4,53.2,43.6,9.4,45.0,6.9,,,,,
Top 50 Composite,18,INTT,2026-02-03,DarvasBox,9.67,25.3,4,51.1,31.2,17.2,34.5,8.2,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,TCGL,,,   172.84,,,,,,,,AMEX_Yahoo,1995.03,2150362,,
Top 20 Momentum,2,BATL,,,     3.05,,,,,,,,AMEX_Yahoo,147.97,15443455,,
Top 20 Momentum,3,CATX,,,     5.03,,,,,,,,AMEX_Yahoo,97.25,6884971,,
Top 20 Momentum,4,TRX,,,     1.72,,,,,,,,AMEX_Yahoo,81.05,13461110,,
Top 20 Momentum,5,SIF,,,    11.00,,,,,,,,AMEX_Yahoo,80.03,104128,,
Top 20 Momentum,6,PHGE,,,     5.25,,,,,,,,AMEX_Yahoo,71.57,2835510,,
Top 20 Momentum,7,PZG,,,     2.13,,,,,,,,AMEX_Yahoo,47.92,3002703,,
Top 20 Momentum,8,PLX,,,     2.98,,,,,,,,AMEX_Yahoo,43.96,1633849,,
Top 20 Momentum,9,GORO,,,     1.67,,,,,,,,AMEX_Yahoo,42.74,13331499,,
Top 20 Momentum,10,REI,,,     1.34,,,,,,,,AMEX_Yahoo,36.73,4065774,,
Top 20 Momentum,11,ARMP,,,     8.09,,,,,,,,AMEX_Yahoo,35.28,39647,,
Top 20 Momentum,12,MI,,,     5.49,,,,,,,,AMEX_Yahoo,35.22,13651,,
Top 20 Momentum,13,ASM,,,     9.22,,,,,,,,AMEX_Yahoo,33.62,8622818,,
Top 20 Momentum,14,MCRP,,,     3.15,,,,,,,,AMEX_Yahoo,28.57,315144,,
