Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AAp,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.979549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.20357,-13.64773,0,0,,,,50.0
ACCS,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.372579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.731639,-1.388893,0,0,,,,50.0
ACU,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.054442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023204,0.617991,0,0,,,,50.0
AEF,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992027,-7.021796,0,0,,,,50.0
AEON,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.458851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4188,-5.833337,0,0,,,,50.0
AIM,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,3.926509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.999996,-18.035716,0,0,,,,50.0
AIRI,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.702849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903614,11.666663,0,0,,,,50.0
AMA,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AMBO,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.517109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83435,-6.666671,0,0,,,,50.0
AMPE,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.126545,0.0,0.180638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.861275,0,0,,,,50.0
AMS,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.805866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.403844,-4.245279,0,0,,,,50.0
AMZE,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.096517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.794699,-33.603131,0,0,,,,50.0
ANV,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202754,-1.55379,0,0,,,,50.0
APT,AMEX,2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.118395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.712872,-11.346148,0,0,,,,50.0
