List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,SO,2026-03-20,CupHandle,93.39,94.8,1,100.0,65.0,100.0,42.5,11.4,,,,,
Top 50 Composite,2,NIO,2026-03-31,CupHandle,6.03,94.7,1,100.0,65.0,100.0,40.3,11.4,,,,,
Top 50 Composite,3,DELL,2026-03-20,CupHandle,157.67,92.0,1,100.0,65.0,100.0,31.6,22.9,,,,,
Top 50 Composite,4,QUAD,2026-04-07,CupHandle,7.05,81.1,1,74.4,74.2,81.8,55.4,0.7,,,,,
Top 50 Composite,5,PEO,2026-03-26,DarvasBox,27.82,80.4,1,83.1,59.6,11.5,62.0,0.0,,,,,
Top 50 Composite,6,MXL,2026-03-31,CupHandle,17.39,79.4,1,71.8,72.0,91.7,48.3,0.0,,,,,
Top 50 Composite,7,DLR,2026-03-31,CupHandle,180.21,75.6,1,65.8,68.0,94.3,56.3,0.0,,,,,
Top 50 Composite,8,CHH,2026-03-26,CupHandle,101.54,74.8,1,69.9,53.6,99.0,43.7,5.7,,,,,
Top 50 Composite,9,EPD,2026-03-26,DarvasBox,39.10,74.3,1,75.7,59.1,39.1,47.7,11.4,,,,,
Top 50 Composite,10,DXYZ,2026-03-25,CupHandle,30.58,74.0,1,66.2,65.0,100.0,52.1,12.9,,,,,
Top 50 Composite,11,TG,2026-04-07,CupHandle,8.38,73.9,1,68.4,69.8,69.8,55.9,0.0,,,,,
Top 50 Composite,12,AAMI,2026-04-01,CupHandle,56.20,72.8,1,69.4,74.2,70.8,64.5,0.8,,,,,
Top 50 Composite,13,TWLO,2026-04-07,CupHandle,132.56,72.6,1,69.7,45.3,77.1,67.4,0.0,,,,,
Top 50 Composite,14,ETR,2026-03-27,DarvasBox,109.88,72.3,1,84.0,38.3,25.0,41.9,0.0,,,,,
Top 50 Composite,15,MCB,2026-03-31,CupHandle,83.29,71.7,1,62.9,68.0,99.5,44.8,0.0,,,,,
Top 50 Composite,16,SOBO,2026-03-26,CupHandle,34.00,71.6,1,63.3,65.0,100.0,62.5,11.4,,,,,
Top 50 Composite,17,RSI,2026-03-31,CupHandle,21.75,71.4,1,74.3,47.6,66.1,40.6,0.0,,,,,
Top 50 Composite,18,EIG,2026-04-06,CupHandle,42.10,70.4,1,59.1,71.8,100.0,51.8,5.7,,,,,
Top 50 Composite,19,BCpC,2026-03-30,CupHandle,170.44,70.1,1,60.8,68.0,90.1,39.3,0.0,,,,,
Top 50 Composite,20,PBA,2026-03-26,CupHandle,45.69,70.0,1,70.4,74.0,43.8,48.5,11.4,,,,,
Top 50 Composite,21,ENB,2026-03-20,CupHandle,53.46,69.9,1,67.4,72.6,43.2,46.4,11.4,,,,,
Top 50 Composite,22,BCPC,2026-03-30,CupHandle,170.44,69.7,1,60.6,68.0,89.6,39.3,0.0,,,,,
Top 50 Composite,23,TS,2026-03-19,DarvasBox,56.07,69.7,1,75.3,45.3,48.4,45.5,0.0,,,,,
Top 50 Composite,24,AD,2026-03-31,CupHandle,46.14,69.5,1,62.2,68.0,88.0,25.8,0.0,,,,,
Top 50 Composite,25,CMP,2026-03-31,CupHandle,23.35,69.4,1,63.4,73.2,85.9,43.4,0.7,,,,,
Top 50 Composite,26,SAM,2026-04-07,CupHandle,250.67,69.1,1,67.2,68.0,63.0,62.9,0.0,,,,,
Top 50 Composite,27,ELPC,2026-03-19,DarvasBox,11.89,68.8,1,80.0,42.9,39.6,26.5,0.0,,,,,
Top 50 Composite,28,FN,2026-03-24,CupHandle,600.91,68.7,1,69.4,68.0,70.8,42.5,1.4,,,,,
