List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,UFO,2026-05-14,DarvasBox,57.97,82.0,1,81.6,70.9,49.0,67.7,0.0,,,,,
Top 50 Composite,2,LINE,2026-05-22,CupHandle,40.88,72.9,1,79.8,70.9,42.7,54.9,5.7,,,,,
Top 50 Composite,3,NHPBP,2026-05-18,DarvasBox,22.11,71.3,1,88.3,34.2,83.9,92.1,25.1,,,,,
Top 50 Composite,4,TTRX,2026-05-13,CupHandle,4.01,70.2,1,75.1,64.7,50.0,67.8,9.3,,,,,
Top 50 Composite,5,BBP,2026-05-06,DarvasBox,90.39,70.0,1,92.9,38.4,96.9,34.9,12.2,,,,,
Top 50 Composite,6,ESGE,2026-05-06,DarvasBox,53.88,68.8,1,87.9,32.8,85.4,50.6,7.1,,,,,
Top 50 Composite,7,LINC,2026-05-05,DarvasBox,45.09,68.4,1,87.2,19.7,30.7,45.6,11.4,,,,,
Top 50 Composite,8,FNY,2026-05-06,DarvasBox,104.72,68.2,1,84.4,45.0,74.5,35.0,11.5,,,,,
Top 50 Composite,9,COPP,2026-05-15,CupHandle,39.63,68.1,1,80.7,42.3,77.1,29.3,12.1,,,,,
Top 50 Composite,10,SPYQ,2026-05-08,CupHandle,182.97,67.8,1,77.3,37.9,83.3,100.0,6.4,,,,,
Top 50 Composite,11,MKSI,2026-05-07,DarvasBox,300.79,67.7,1,69.6,70.0,57.8,36.6,12.9,,,,,
Top 50 Composite,12,NN,2026-05-14,CupHandle,22.18,67.3,1,74.7,21.4,89.6,42.0,0.0,,,,,
Top 50 Composite,13,TH,2026-05-11,DarvasBox,18.08,67.2,1,85.2,16.2,41.7,25.3,7.1,,,,,
Top 50 Composite,14,WHLRP,2026-05-21,DarvasBox,8.00,67.0,1,87.2,70.9,55.2,100.0,30.9,,,,,
Top 50 Composite,15,LRCX,2026-05-06,DarvasBox,297.17,66.9,1,72.0,45.0,68.8,46.4,0.3,,,,,
Top 50 Composite,16,ARKO,2026-05-22,CupHandle,7.63,66.9,1,72.2,70.0,39.1,55.7,0.0,,,,,
Top 50 Composite,17,VECO,2026-05-06,DarvasBox,62.01,66.8,1,83.3,44.0,6.2,23.5,12.1,,,,,
Top 50 Composite,18,FBIOP,2026-05-11,CupHandle,13.56,66.4,1,77.4,63.8,36.5,33.5,12.5,,,,,
Top 50 Composite,19,CMPR,2026-05-18,DarvasBox,102.88,65.9,1,74.7,74.2,0.5,51.7,3.4,,,,,
Top 50 Composite,20,JSMD,2026-05-08,DarvasBox,92.46,65.6,1,77.6,50.7,77.6,30.4,7.1,,,,,
Top 50 Composite,21,ATLCP,2026-05-20,CupHandle,24.14,65.2,1,75.7,60.0,100.0,48.4,30.8,,,,,
Top 50 Composite,22,ROBT,2026-05-22,CupHandle,55.87,64.6,1,70.6,52.9,86.5,68.6,11.5,,,,,
Top 50 Composite,23,FGNXP,2026-05-13,CupHandle,25.75,64.5,1,85.5,74.0,5.7,36.6,16.0,,,,,
Top 50 Composite,24,ULTI,2026-05-15,CupHandle,13.65,64.4,1,69.3,74.8,50.0,45.8,12.4,,,,,
