Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AAP,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.873709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11039,-9.617672,0,0,,,,50.0
AAp,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.873747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11039,-9.617672,0,0,,,,50.0
ACCS,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.33758,0.0,0.396226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.075444,-2.808986,0,0,,,,50.0
ACU,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.352648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43204,4.00181,0,0,,,,50.0
AEF,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.772308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784313,-7.331727,0,0,,,,50.0
AEON,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.711978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54205,13.999999,0,0,,,,50.0
AIM,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.584955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952383,-41.487999,0,0,,,,50.0
AIRI,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.372787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.015669,0,0,,,,50.0
AMA,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AMBO,AMEX,2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.967136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.839506,-15.677962,0,0,,,,50.0
