List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,MPTI,2026-03-26,DarvasBox,72.15,75.7,1,98.0,65.0,100.0,31.8,22.9,,,,,
Top 50 Composite,2,AAP,2026-04-10,CupHandle,54.59,72.1,1,64.2,65.0,100.0,53.5,11.4,,,,,
Top 50 Composite,3,AAp,2026-04-10,CupHandle,54.59,72.1,1,64.2,65.0,100.0,53.5,11.4,,,,,
Top 50 Composite,4,LGCY,2026-04-09,CupHandle,13.70,69.9,1,100.0,65.0,100.0,68.7,20.3,,,,,
Top 50 Composite,5,OZ,2026-04-02,Spoon,56.00,68.1,1,100.0,65.0,100.0,72.6,33.6,,,,,
Top 50 Composite,6,INFU,2026-04-14,CupHandle,9.99,64.3,1,68.5,65.0,100.0,41.9,12.8,,,,,
Top 50 Composite,7,CVR,2026-04-09,CupHandle,10.26,63.8,1,57.7,68.0,100.0,53.3,26.6,,,,,
Top 50 Composite,8,NML,2026-03-27,DarvasBox,10.58,63.8,1,79.7,65.0,100.0,34.3,22.9,,,,,
Top 50 Composite,9,AXIL,2026-04-08,CupHandle,7.14,55.8,1,51.8,65.0,100.0,38.5,23.7,,,,,
Top 50 Composite,10,BDL,2026-04-08,CupHandle,32.00,52.9,2,64.8,70.1,100.0,78.1,37.0,,,,,
Top 50 Composite,11,AULTpD,2026-04-09,CupHandle,22.00,52.0,2,63.4,56.6,100.0,100.0,26.2,,,,,
Top 50 Composite,12,SIM,2026-04-08,CupHandle,34.35,49.5,2,65.2,72.5,20.8,100.0,22.1,,,,,
Top 50 Composite,13,CKX,2026-04-13,CupHandle,10.72,48.4,2,58.1,69.9,100.0,100.0,37.3,,,,,
Top 50 Composite,14,UUU,2026-04-07,CupHandle,6.05,48.3,2,59.9,65.0,100.0,41.2,20.3,,,,,
Top 50 Composite,15,ORLA,2026-04-14,CupHandle,17.79,46.2,2,55.6,65.0,100.0,47.8,12.9,,,,,
Top 50 Composite,16,CIX,2026-04-09,CupHandle,23.27,45.2,2,52.0,65.0,100.0,51.9,25.3,,,,,
Top 50 Composite,17,AULTPD,2026-04-09,CupHandle,22.00,31.2,4,56.4,30.9,17.7,100.0,26.2,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,RYDE,,,     1.23,,,,,,,,AMEX_Yahoo,74.96,1658711,,
Top 20 Momentum,2,SLND,,,     1.17,,,,,,,,AMEX_Yahoo,62.05,857388,,
Top 20 Momentum,3,LUD,,,     5.80,,,,,,,,AMEX_Yahoo,52.23,205293,,
Top 20 Momentum,4,SER,,,     2.03,,,,,,,,AMEX_Yahoo,51.49,9106951,,
Top 20 Momentum,5,NAK,,,     1.91,,,,,,,,AMEX_Yahoo,48.06,9053897,,
Top 20 Momentum,6,ELA,,,    17.48,,,,,,,,AMEX_Yahoo,44.22,175210,,
Top 20 Momentum,7,LPA,,,     3.72,,,,,,,,AMEX_Yahoo,43.08,28048,,
Top 20 Momentum,8,ROLR,,,     6.00,,,,,,,,AMEX_Yahoo,39.53,4648989,,
Top 20 Momentum,9,TGEN,,,     3.92,,,,,,,,AMEX_Yahoo,38.03,578500,,
Top 20 Momentum,10,KNRX,,,     1.50,,,,,,,,AMEX_Yahoo,36.36,79385,,
Top 20 Momentum,11,COE,,,    26.00,,,,,,,,AMEX_Yahoo,34.72,11941,,
Top 20 Momentum,12,CMT,,,    26.36,,,,,,,,AMEX_Yahoo,28.84,35158,,
Top 20 Momentum,13,NEWP,,,     5.27,,,,,,,,AMEX_Yahoo,27.60,917017,,
Top 20 Momentum,14,CCEL,,,     3.71,,,,,,,,AMEX_Yahoo,26.19,16733,,
Top 20 Momentum,15,ARMP,,,    12.06,,,,,,,,AMEX_Yahoo,25.49,42162,,
Top 20 Momentum,16,AXIL,,,     7.10,,,,,,,,AMEX_Yahoo,25.44,13651,,
Top 20 Momentum,17,COHN,,,    20.78,,,,,,,,AMEX_Yahoo,24.21,20582,,
Top 20 Momentum,18,GORO,,,     1.52,,,,,,,,AMEX_Yahoo,22.58,1860187,,
Top 20 Momentum,19,NBY,,,     1.66,,,,,,,,AMEX_Yahoo,22.06,367433,,
Top 20 Momentum,20,MHH,,,     6.84,,,,,,,,AMEX_Yahoo,22.01,12398,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,SPY,,,   699.94,,,,,,,,AMEX_Yahoo,,, 44640183916,6.82
Top 20 Volume,2,BMNR,,,    22.34,,,,,,,,AMEX_Yahoo,,,    943979675,13.46
Top 20 Volume,3,UUUU,,,    21.00,,,,,,,,AMEX_Yahoo,,,    192508987,16.99
Top 20 Volume,4,LEU,,,   197.79,,,,,,,,AMEX_Yahoo,,,    142701940,7.99
Top 20 Volume,5,EQX,,,    15.09,,,,,,,,AMEX_Yahoo,,,    123940447,1.00
Top 20 Volume,6,BTG,,,     4.92,,,,,,,,AMEX_Yahoo,,,    118713754,1.65
Top 20 Volume,7,DNN,,,     3.88,,,,,,,,AMEX_Yahoo,,,    112818044,6.01
Top 20 Volume,8,UAMY,,,    10.70,,,,,,,,AMEX_Yahoo,,,    106798177,28.92
Top 20 Volume,9,UEC,,,    14.82,,,,,,,,AMEX_Yahoo,,,     99673795,10.35
Top 20 Volume,10,AAp,,,    56.88,,,,,,,,AMEX_Yahoo,,,     73753226,4.56
Top 20 Volume,11,AAP,,,    56.88,,,,,,,,AMEX_Yahoo,,,     73753226,4.56
Top 20 Volume,12,IMO,,,   124.83,,,,,,,,AMEX_Yahoo,,,     71982497,-3.20
Top 20 Volume,13,SEB,,,  5591.43,,,,,,,,AMEX_Yahoo,,,     67007699,-2.95
Top 20 Volume,14,UMAC,,,    15.42,,,,,,,,AMEX_Yahoo,,,     61687698,24.96
Top 20 Volume,15,ROLR,,,     6.00,,,,,,,,AMEX_Yahoo,,,     57855016,82.93
Top 20 Volume,16,BATL,,,     3.30,,,,,,,,AMEX_Yahoo,,,     48062121,-14.29
Top 20 Volume,17,SVM,,,    12.35,,,,,,,,AMEX_Yahoo,,,     39448002,11.26
Top 20 Volume,18,IAUX,,,     1.61,,,,,,,,AMEX_Yahoo,,,     37709374,0.00
Top 20 Volume,19,ORLA,,,    16.15,,,,,,,,AMEX_Yahoo,,,     36870914,-3.35
Top 20 Volume,20,NAS,,,   344.00,,,,,,,,AMEX_Yahoo,,,     35716359,2.99
