List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,GLW,2026-05-06,DarvasBox,181.57,83.6,1,86.5,68.0,100.0,64.6,20.0,,,,,
Top 50 Composite,2,VAC,2026-05-05,CupHandle,73.72,81.1,1,79.6,70.2,57.8,63.0,0.0,,,,,
Top 50 Composite,3,NET,2026-05-05,CupHandle,244.43,79.6,1,73.7,68.0,100.0,45.2,12.0,,,,,
Top 50 Composite,4,TNC,2026-04-24,CupHandle,81.52,78.2,1,81.0,68.6,51.0,65.6,17.1,,,,,
Top 50 Composite,5,ZGN,2026-04-24,CupHandle,11.96,78.1,1,79.5,56.1,62.5,62.9,0.0,,,,,
Top 50 Composite,6,KGS,2026-04-17,DarvasBox,63.25,78.0,1,77.0,68.0,60.9,65.3,0.8,,,,,
Top 50 Composite,7,CX,2026-05-06,CupHandle,13.55,76.2,1,73.2,68.0,97.9,51.6,1.2,,,,,
Top 50 Composite,8,DINO,2026-04-29,DarvasBox,65.93,75.5,1,73.5,67.5,75.0,73.6,1.0,,,,,
Top 50 Composite,9,SB,2026-05-05,DarvasBox,7.11,73.9,1,82.1,66.6,79.7,58.2,0.0,,,,,
Top 50 Composite,10,DAC,2026-05-04,DarvasBox,123.35,73.4,1,79.2,68.0,53.1,82.0,4.5,,,,,
Top 50 Composite,11,AROC,2026-05-06,DarvasBox,39.10,73.2,1,85.7,45.0,55.2,65.0,0.7,,,,,
Top 50 Composite,12,ORN,2026-04-30,CupHandle,13.62,73.1,1,72.2,72.9,60.4,87.6,2.4,,,,,
Top 50 Composite,13,BRIE,2026-05-06,Spoon,29.79,72.6,1,100.0,71.7,50.0,37.2,2.9,,,,,
Top 50 Composite,14,BROS,2026-05-06,CupHandle,59.06,72.5,1,79.9,73.9,82.8,58.9,17.1,,,,,
