Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.007,0.0,0.013678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481225,0,0,,,,50.0
AACBR,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02138,0.0,0.163078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.94236,-26.470589,0,0,,,,50.0
AACBU,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.5435,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588786,0.0,0,0,,,,50.0
AACG,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.118285,0.0,0.807005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840335,-6.976738,0,0,,,,50.0
AACI,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.01975,0.0,2.311344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100606,0.201405,0,0,,,,50.0
AACIU,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0225,0.0,0.041232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002008,0,0,,,,50.0
AADR,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.30193,0.0,0.458851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266372,2.272452,0,0,,,,50.0
AAGR,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.001445,0.0,0.160192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.99993,1.010099,0,0,,,,50.0
AAGRW,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AAL,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.508145,0.0,1.45425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.510154,14.462809,0,0,,,,50.0
AALG,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.73675,0.0,1.224263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.718617,27.523918,0,0,,,,50.0
AAME,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.094485,0.0,0.750767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.888888,-13.229569,0,0,,,,50.0
AAOI,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,24.095985,0.0,0.886633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.65959,11.913429,0,0,,,,50.0
AAON,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,9.691861,0.0,0.666637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.656875,35.154143,0,0,,,,50.0
AAPB,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.324075,0.0,0.518226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.584926,29.357795,0,0,,,,50.0
AAPD,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.26302,0.0,1.111606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.792796,-12.211332,0,0,,,,50.0
AAPG,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.810595,0.0,1.296838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.744139,-12.275576,0,0,,,,50.0
AAPL,NASDAQ,2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,6.139746,0.0,0.856143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861138,13.930499,0,0,,,,50.0
