List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,BHM,2026-03-19,CupHandle,10.75,66.1,1,100.0,72.0,100.0,50.8,25.3,,,,,
Top 50 Composite,2,EGG,2026-03-24,CupHandle,5.70,60.3,1,100.0,66.3,50.0,49.7,17.1,,,,,
Top 50 Composite,3,UUU,2026-03-10,CupHandle,5.59,53.0,2,68.0,72.0,100.0,35.7,21.5,,,,,
Top 50 Composite,4,ISOU,2026-03-05,CupHandle,10.87,52.7,2,66.7,72.0,100.0,46.3,18.6,,,,,
Top 50 Composite,5,ACU,2026-03-16,CupHandle,46.00,52.5,2,68.4,72.0,100.0,52.5,34.2,,,,,
Top 50 Composite,6,PTN,2026-03-20,CupHandle,21.45,52.1,2,67.1,72.0,100.0,41.4,25.1,,,,,
Top 50 Composite,7,CIX,2026-03-12,CupHandle,24.30,51.8,2,67.7,72.0,100.0,56.0,37.4,,,,,
Top 50 Composite,8,BDL,2026-03-12,CupHandle,34.42,48.0,2,73.9,59.7,100.0,58.6,38.5,,,,,
Top 50 Composite,9,AXIL,2026-03-09,CupHandle,6.27,46.6,2,58.8,72.0,100.0,67.4,27.1,,,,,
Top 50 Composite,10,CKX,2026-03-06,CupHandle,11.01,44.6,3,66.2,61.3,100.0,13.9,39.1,,,,,
Top 50 Composite,11,AULTPD,2026-03-06,CupHandle,22.48,38.6,3,67.8,35.7,55.7,98.2,28.5,,,,,
Top 50 Composite,12,DIT,2026-03-18,CupHandle,118.50,36.2,3,65.8,50.0,100.0,100.0,26.3,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,DMYY,,,    13.45,,,,,,,,AMEX_Yahoo,14.96,41554,,
Top 20 Momentum,2,EGG,,,     5.70,,,,,,,,AMEX_Yahoo,11.55,10774,,
Top 20 Momentum,3,ELLO,,,    25.33,,,,,,,,AMEX_Yahoo,5.54,2631,,
Top 20 Momentum,4,TMI,,,    64.00,,,,,,,,AMEX_Yahoo,3.23,107490,,
Top 20 Momentum,5,BDL,,,    32.50,,,,,,,,AMEX_Yahoo,1.56,871,,
Top 20 Momentum,6,CKX,,,    10.45,,,,,,,,AMEX_Yahoo,1.16,1973,,
Top 20 Momentum,7,NTIP,,,     1.47,,,,,,,,AMEX_Yahoo,0.86,28962,,
Top 20 Momentum,8,GRAF,,,    10.72,,,,,,,,AMEX_Yahoo,0.37,10634,,
Top 20 Momentum,9,SCCE,,,    23.57,,,,,,,,AMEX_Yahoo,0.17,5190,,
Top 20 Momentum,10,MMK,,,   100.22,,,,,,,,AMEX_Yahoo,0.08,242,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,NGD,,,     9.08,,,,,,,,AMEX_Yahoo,,,    134128228,-17.83
Top 20 Volume,2,ARMN,,,    16.73,,,,,,,,AMEX_Yahoo,,,     63133497,-15.12
Top 20 Volume,3,NAS,,,   333.00,,,,,,,,AMEX_Yahoo,,,     51359189,-4.31
Top 20 Volume,4,TMI,,,    64.00,,,,,,,,AMEX_Yahoo,,,      7405427,3.23
Top 20 Volume,5,DMYY,,,    13.45,,,,,,,,AMEX_Yahoo,,,        291973,12.08
Top 20 Volume,6,SCCE,,,    23.57,,,,,,,,AMEX_Yahoo,,,        196529,-0.76
Top 20 Volume,7,DIT,,,    87.54,,,,,,,,AMEX_Yahoo,,,        165582,-21.74
Top 20 Volume,8,NEN,,,    61.01,,,,,,,,AMEX_Yahoo,,,        154643,-6.14
Top 20 Volume,9,PTHS,,,    22.09,,,,,,,,AMEX_Yahoo,,,        109804,-4.99
Top 20 Volume,10,SACHpA,,,    17.02,,,,,,,,AMEX_Yahoo,,,         93527,-7.65
Top 20 Volume,11,SACHPA,,,    17.02,,,,,,,,AMEX_Yahoo,,,         93527,-7.65
Top 20 Volume,12,NTIP,,,     1.47,,,,,,,,AMEX_Yahoo,,,         65489,-1.17
Top 20 Volume,13,EGG,,,     5.70,,,,,,,,AMEX_Yahoo,,,         64924,5.56
Top 20 Volume,14,PCGPE,,,    19.41,,,,,,,,AMEX_Yahoo,,,         59702,0.35
Top 20 Volume,15,PCGpE,,,    19.41,,,,,,,,AMEX_Yahoo,,,         59702,0.35
Top 20 Volume,16,ELLO,,,    25.33,,,,,,,,AMEX_Yahoo,,,         50182,-2.35
Top 20 Volume,17,GRAF,,,    10.72,,,,,,,,AMEX_Yahoo,,,         48497,0.37
Top 20 Volume,18,CVR,,,    12.75,,,,,,,,AMEX_Yahoo,,,         43291,-6.03
Top 20 Volume,19,BDL,,,    32.50,,,,,,,,AMEX_Yahoo,,,         33898,-5.58
Top 20 Volume,20,TLG,,,    23.91,,,,,,,,AMEX_Yahoo,,,         27957,-2.73
