Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.04006,0.0,1.971048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005801,0.096808,0,0,,,,50.0
AACBR,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.020395,0.0,3.725344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999995,17.187503,0,0,,,,50.0
AACBU,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.54101,0.0,2.181159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.660383,-1.312093,0,0,,,,50.0
AACG,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.06158,0.0,0.812999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.040406,5.825997,0,0,,,,50.0
AACI,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.04675,0.0,1.33349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836,0,0,,,,50.0
AACIU,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.04386,0.0,0.116259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142429,-6.955138,0,0,,,,50.0
AADR,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.82996,0.0,1.062772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.576798,-9.194829,0,0,,,,50.0
AAGR,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.00025,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020406,0,0,,,,50.0
AAGRW,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AAL,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.688825,0.0,1.530607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.626205,-23.682457,0,0,,,,50.0
AALG,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.149205,0.0,2.328083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.048262,-43.859803,0,0,,,,50.0
AAME,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.137185,0.0,0.631159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94981,9.486166,0,0,,,,50.0
AAOI,NASDAQ,2026-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,9.091615,0.0,1.548741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.911424,130.891261,0,0,,,,50.0
