List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,MAC,2026-04-10,DarvasBox,21.42,86.7,1,75.5,70.4,100.0,60.5,11.4,,,,,
Top 50 Composite,2,UPS,2026-04-08,Spoon,100.45,85.6,1,100.0,65.0,100.0,36.7,11.4,,,,,
Top 50 Composite,3,WSR,2026-04-09,DarvasBox,18.93,83.4,1,88.5,64.3,42.2,100.0,6.4,,,,,
Top 50 Composite,4,AMWL,2026-04-14,CupHandle,5.51,79.1,1,77.3,72.8,66.1,87.4,12.6,,,,,
Top 50 Composite,5,AAMI,2026-04-08,DarvasBox,59.43,77.6,1,78.7,70.0,60.9,57.7,5.1,,,,,
Top 50 Composite,6,RSI,2026-03-31,CupHandle,21.75,77.5,1,74.3,73.9,66.1,34.1,2.9,,,,,
Top 50 Composite,7,BWXT,2026-04-08,DarvasBox,231.78,75.9,1,76.3,66.8,63.0,40.7,0.0,,,,,
Top 50 Composite,8,GRMN,2026-04-08,Spoon,252.79,74.5,1,71.9,66.9,76.0,52.9,1.2,,,,,
Top 50 Composite,9,LION,2026-04-14,CupHandle,11.09,73.9,1,72.2,47.7,91.1,76.1,0.0,,,,,
Top 50 Composite,10,DXYZ,2026-03-25,CupHandle,30.58,72.8,1,66.2,65.0,100.0,29.6,12.9,,,,,
Top 50 Composite,11,WT,2026-04-14,CupHandle,17.27,72.1,1,73.5,72.8,50.0,42.2,0.7,,,,,
Top 50 Composite,12,MXL,2026-04-08,CupHandle,19.14,71.8,1,70.1,73.5,77.6,53.7,2.7,,,,,
Top 50 Composite,13,SGHC,2026-04-08,CupHandle,10.93,71.2,1,75.4,73.2,59.4,69.5,12.1,,,,,
Top 50 Composite,14,CLDT,2026-04-14,DarvasBox,8.67,70.2,1,67.2,58.8,89.1,61.4,0.0,,,,,
Top 50 Composite,15,DFIN,2026-04-13,CupHandle,48.91,69.4,1,66.7,50.5,100.0,51.6,11.4,,,,,
Top 50 Composite,16,CTOS,2026-04-09,CupHandle,7.28,68.2,1,71.3,26.3,94.8,55.5,0.7,,,,,
Top 50 Composite,17,CHH,2026-04-14,CupHandle,116.75,67.9,1,62.2,74.9,94.8,54.7,6.7,,,,,
Top 50 Composite,18,NIO,2026-04-10,CupHandle,6.50,67.6,1,64.0,65.0,100.0,56.8,22.9,,,,,
Top 50 Composite,19,MCB,2026-04-09,CupHandle,90.06,66.7,1,68.0,20.3,98.4,84.6,0.0,,,,,
Top 50 Composite,20,RXO,2026-04-14,CupHandle,16.24,66.7,1,68.3,47.0,94.3,50.7,6.4,,,,,
Top 50 Composite,21,QUAD,2026-04-10,CupHandle,7.26,66.5,1,64.9,64.2,80.2,40.3,0.7,,,,,
Top 50 Composite,22,TFX,2026-04-09,CupHandle,120.27,66.3,1,62.9,74.1,78.1,49.9,6.1,,,,,
Top 50 Composite,23,UGP,2026-03-31,DarvasBox,5.51,65.7,1,73.8,46.8,52.1,45.2,0.5,,,,,
Top 50 Composite,24,DLR,2026-04-09,CupHandle,188.15,65.5,1,62.6,68.0,87.5,50.5,1.6,,,,,
Top 50 Composite,25,BLX,2026-03-31,CupHandle,51.08,65.4,1,66.7,70.7,53.6,38.6,1.2,,,,,
Top 50 Composite,26,TG,2026-04-07,CupHandle,8.38,65.1,1,68.4,37.2,81.8,60.9,0.0,,,,,
Top 50 Composite,27,ARW,2026-04-08,CupHandle,154.98,65.0,1,66.9,71.7,47.4,73.0,1.6,,,,,
Top 50 Composite,28,SEG,2026-04-10,CupHandle,22.59,64.1,1,72.3,70.1,97.9,48.7,24.0,,,,,
Top 50 Composite,29,PEB,2026-03-31,CupHandle,12.63,63.8,1,62.4,53.5,95.3,54.9,0.0,,,,,
Top 50 Composite,30,ETR,2026-03-27,DarvasBox,109.88,63.5,1,84.0,23.6,25.5,37.4,2.9,,,,,
Top 50 Composite,31,ARMK,2026-04-14,CupHandle,44.20,63.0,1,60.0,65.0,100.0,45.1,11.4,,,,,
Top 50 Composite,32,CTS,2026-04-09,CupHandle,53.39,62.7,1,71.6,24.0,66.1,71.2,0.0,,,,,
Top 50 Composite,33,PDC,2026-04-08,CupHandle,5.05,62.4,1,65.1,68.0,55.7,100.0,14.2,,,,,
Top 50 Composite,34,STZ,2026-04-09,CupHandle,163.07,61.8,1,71.1,33.9,52.1,61.4,0.2,,,,,
Top 50 Composite,35,STNG,2026-04-07,CupHandle,74.36,61.7,1,73.2,23.7,39.6,44.7,11.4,,,,,
Top 50 Composite,36,TBN,2026-03-27,DarvasBox,43.40,61.7,1,77.8,35.1,9.9,56.1,12.9,,,,,
Top 50 Composite,37,REZI,2026-04-14,CupHandle,39.28,61.0,1,59.7,67.4,76.0,62.3,0.7,,,,,
Top 50 Composite,38,CWAN,2026-04-08,CupHandle,24.02,59.9,1,63.7,67.8,84.9,42.6,0.0,,,,,
Top 50 Composite,39,AAP,2026-04-10,CupHandle,54.59,59.8,1,65.2,29.7,86.5,53.5,0.7,,,,,
Top 50 Composite,40,RHP,2026-04-09,CupHandle,98.34,58.7,1,52.6,62.1,99.0,51.6,0.0,,,,,
Top 50 Composite,41,RGR,2026-04-02,CupHandle,41.01,58.0,1,66.7,42.5,52.6,30.5,11.4,,,,,
Top 50 Composite,42,IBTA,2026-04-06,CupHandle,30.95,57.7,1,64.3,70.3,47.9,35.5,6.6,,,,,
Top 50 Composite,43,CUBI,2026-04-09,CupHandle,74.95,57.2,1,60.5,28.6,99.5,52.2,0.0,,,,,
Top 50 Composite,44,AMTB,2026-04-09,CupHandle,24.22,57.1,1,64.3,19.1,97.9,42.2,0.0,,,,,
Top 50 Composite,45,TWLO,2026-04-08,CupHandle,129.61,57.1,1,64.3,68.0,50.0,65.6,12.5,,,,,
Top 50 Composite,46,GMRE,2026-04-14,CupHandle,35.34,56.9,1,61.6,71.2,71.4,38.5,0.0,,,,,
Top 50 Composite,47,IRM,2026-03-31,CupHandle,102.14,56.6,1,62.0,68.0,76.6,39.2,0.1,,,,,
Top 50 Composite,48,ODC,2026-04-09,CupHandle,72.78,56.4,1,68.0,15.0,73.4,50.5,6.9,,,,,
Top 50 Composite,49,BWLP,2026-03-31,CupHandle,17.37,56.3,1,67.2,22.2,61.5,44.5,0.0,,,,,
Top 50 Composite,50,FHI,2026-04-07,CupHandle,56.79,56.3,1,62.6,74.7,80.7,47.4,11.4,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,NINE,,,     8.80,,,,,,,,NYSE_Yahoo,73233.33,497505,,
Top 20 Momentum,2,AGL,,,    26.88,,,,,,,,NYSE_Yahoo,4277.85,2329254,,
Top 20 Momentum,3,RENX,,,     2.65,,,,,,,,NYSE_Yahoo,1820.29,7174374,,
Top 20 Momentum,4,BARK,,,    10.15,,,,,,,,NYSE_Yahoo,1145.40,888726,,
