List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,CVLG,2026-07-16,DarvasBox,48.21,60.3,1,82.9,57.9,72.9,62.9,0.0,,,,,
Top 50 Composite,2,FRAF,2026-07-01,DarvasBox,63.84,58.3,1,79.9,68.2,64.1,46.1,8.3,,,,,
Top 50 Composite,3,LQDT,2026-07-16,DarvasBox,41.02,57.6,1,81.4,65.3,35.4,53.3,0.0,,,,,
Top 50 Composite,4,PGC,2026-06-26,DarvasBox,47.99,56.9,1,83.7,45.1,56.2,44.6,2.9,,,,,
Top 50 Composite,5,IRMD,2026-07-08,CupHandle,96.31,56.2,1,76.7,54.8,67.2,49.1,11.4,,,,,
Top 50 Composite,6,COWS,2026-07-16,DarvasBox,37.53,56.2,1,82.2,41.3,70.8,85.7,13.4,,,,,
Top 50 Composite,7,HBNC,2026-06-26,DarvasBox,20.29,56.0,1,74.6,73.8,63.5,33.1,0.0,,,,,
Top 50 Composite,8,SHBI,2026-06-26,DarvasBox,23.29,55.4,1,75.1,49.8,90.1,40.1,0.0,,,,,
Top 50 Composite,9,RCKY,2026-06-26,CupHandle,41.28,55.1,1,76.5,72.9,57.8,42.6,6.1,,,,,
Top 50 Composite,10,DVXF,2026-07-06,CupHandle,27.40,55.0,1,79.4,57.1,50.0,100.0,14.2,,,,,
Top 50 Composite,11,LCNB,2026-07-16,DarvasBox,19.78,54.9,2,87.2,73.6,0.5,53.3,8.3,,,,,
Top 50 Composite,12,ACNB,2026-06-26,DarvasBox,60.42,54.6,2,79.5,44.7,63.0,40.1,2.8,,,,,
Top 50 Composite,13,UFCS,2026-06-26,DarvasBox,52.55,54.5,2,92.6,36.5,41.1,50.7,11.4,,,,,
Top 50 Composite,14,JBHT,2026-07-16,DarvasBox,298.41,54.4,2,76.0,67.4,44.3,66.7,3.6,,,,,
Top 50 Composite,15,GSBC,2026-06-26,DarvasBox,79.05,54.3,2,77.5,59.8,29.2,86.5,2.9,,,,,
Top 50 Composite,16,FRST,2026-06-26,DarvasBox,16.65,53.8,2,83.4,40.1,39.1,29.3,0.0,,,,,
Top 50 Composite,17,ILPT,2026-06-26,DarvasBox,9.28,53.0,2,79.2,30.8,62.0,43.1,0.0,,,,,
Top 50 Composite,18,CIVB,2026-06-26,DarvasBox,28.67,52.8,2,80.3,44.0,43.8,37.0,0.7,,,,,
Top 50 Composite,19,MDRR,2026-06-30,CupHandle,11.65,52.1,2,78.4,73.0,70.8,17.0,33.3,,,,,
Top 50 Composite,20,CHEF,2026-07-16,DarvasBox,102.36,52.0,2,82.1,46.2,18.2,73.4,0.0,,,,,
Top 50 Composite,21,STRT,2026-06-26,CupHandle,82.64,51.8,2,72.5,59.1,61.5,44.2,6.8,,,,,
Top 50 Composite,22,SCHL,2026-06-26,DarvasBox,46.01,51.3,2,83.3,28.8,43.8,37.8,0.0,,,,,
Top 50 Composite,23,FNWB,2026-07-15,CupHandle,12.01,51.3,2,76.2,74.0,41.7,60.9,12.4,,,,,
Top 50 Composite,24,LCDS,2026-07-14,CupHandle,72.12,51.2,2,71.8,57.6,67.2,100.0,14.3,,,,,
Top 50 Composite,25,CHRW,2026-07-16,CupHandle,205.75,51.2,2,71.3,68.0,68.2,62.9,0.7,,,,,
Top 50 Composite,26,CTBI,2026-06-26,DarvasBox,72.36,50.9,2,75.4,61.7,31.8,54.6,0.0,,,,,
Top 50 Composite,27,HQY,2026-06-26,CupHandle,88.46,50.9,2,70.3,66.2,70.3,47.2,0.0,,,,,
Top 50 Composite,28,GIII,2026-07-16,CupHandle,35.90,50.8,2,68.2,69.9,81.8,40.2,0.0,,,,,
Top 50 Composite,29,UG,2026-07-16,CupHandle,7.50,50.5,2,65.3,74.0,85.4,47.1,13.6,,,,,
Top 50 Composite,30,EUFN,2026-07-14,CupHandle,40.05,50.4,2,64.0,72.0,82.8,66.9,2.9,,,,,
Top 50 Composite,31,BASG,2026-07-14,CupHandle,27.20,50.4,2,71.9,43.5,86.5,68.1,12.6,,,,,
Top 50 Composite,32,KFRC,2026-07-07,DarvasBox,54.40,50.3,2,78.6,55.6,38.5,77.0,0.7,,,,,
Top 50 Composite,33,BWAY,2026-07-15,CupHandle,14.89,50.1,2,71.1,71.6,39.6,58.2,15.8,,,,,
Top 50 Composite,34,QOWZ,2026-07-16,CupHandle,35.02,49.8,2,69.8,38.3,99.0,58.8,19.8,,,,,
Top 50 Composite,35,ESQ,2026-07-16,CupHandle,125.67,49.8,2,70.8,72.6,33.9,52.4,0.0,,,,,
Top 50 Composite,36,FKU,2026-07-15,CupHandle,54.20,49.7,2,61.0,89.3,100.0,27.9,14.0,,,,,
Top 50 Composite,37,TRIN,2026-06-29,CupHandle,17.73,49.6,2,70.1,55.1,57.3,46.8,0.0,,,,,
Top 50 Composite,38,CLOD,2026-07-14,CupHandle,31.93,49.6,2,70.0,39.9,100.0,60.4,17.1,,,,,
Top 50 Composite,39,TBCH,2026-07-14,CupHandle,12.83,49.5,2,67.8,71.0,67.2,47.9,14.3,,,,,
Top 50 Composite,40,GREEL,2026-07-09,DarvasBox,24.00,49.5,2,79.9,31.3,68.2,23.4,13.9,,,,,
Top 50 Composite,41,LRND,2026-07-16,CupHandle,44.99,49.4,2,70.4,58.2,60.4,100.0,19.5,,,,,
Top 50 Composite,42,VLY,2026-07-14,CupHandle,14.58,49.1,2,68.7,65.6,45.8,54.2,0.0,,,,,
Top 50 Composite,43,GABC,2026-06-26,DarvasBox,47.65,48.8,2,77.8,52.9,15.1,35.3,0.7,,,,,
Top 50 Composite,44,HWC,2026-06-26,CupHandle,74.43,48.8,2,68.4,68.1,58.9,44.9,0.0,,,,,
Top 50 Composite,45,FTXR,2026-07-01,CupHandle,45.50,48.0,2,70.1,47.8,81.8,22.7,8.9,,,,,
Top 50 Composite,46,HSIC,2026-07-16,CupHandle,88.26,48.0,2,74.8,41.6,48.4,50.6,0.0,,,,,
Top 50 Composite,47,FTLB,2026-07-08,CupHandle,22.07,47.7,2,59.1,74.9,100.0,68.4,22.9,,,,,
Top 50 Composite,48,HUBG,2026-07-16,CupHandle,51.41,47.7,2,66.3,68.0,80.7,60.8,2.0,,,,,
