List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,AXIL,2026-03-02,CupHandle,7.10,68.4,3,70.4,66.6,85.9,86.4,21.0,,,,,
Top 50 Composite,2,INTT,2026-02-27,DarvasBox,11.65,67.1,3,83.9,50.0,0.5,100.0,5.5,,,,,
Top 50 Composite,3,SIM,2026-02-20,CupHandle,32.48,63.3,4,83.0,19.2,58.9,57.0,20.9,,,,,
Top 50 Composite,4,BDL,2026-02-25,CupHandle,33.70,58.8,4,73.3,20.9,91.1,60.9,20.9,,,,,
Top 50 Composite,5,CMCL,2026-03-03,CupHandle,29.79,58.4,4,74.5,21.6,71.4,40.8,1.0,,,,,
Top 50 Composite,6,BHM,2026-03-03,CupHandle,11.70,58.3,4,66.8,73.2,45.3,57.4,21.1,,,,,
Top 50 Composite,7,CKX,2026-02-20,CupHandle,11.99,55.7,4,68.3,73.3,27.1,30.6,20.7,,,,,
Top 50 Composite,8,NML,2026-02-27,DarvasBox,10.22,53.9,4,69.9,59.4,6.8,58.1,0.0,,,,,
Top 50 Composite,9,BKTI,2026-03-02,CupHandle,86.62,51.8,4,72.9,28.8,32.8,61.3,13.5,,,,,
Top 50 Composite,10,CIX,2026-03-02,CupHandle,24.87,50.9,4,65.3,46.9,55.2,48.7,20.4,,,,,
Top 50 Composite,11,LGCY,2026-02-13,CupHandle,11.55,48.5,4,62.0,71.4,8.3,62.2,5.1,,,,,
Top 50 Composite,12,ACU,2026-02-26,CupHandle,45.88,47.5,4,69.7,15.3,56.2,48.6,18.1,,,,,
Top 50 Composite,13,ISOU,2026-03-02,CupHandle,11.92,43.5,4,62.4,32.8,39.1,56.6,1.0,,,,,
Top 50 Composite,14,LGL,2026-02-20,CupHandle,7.39,42.7,4,65.2,34.7,31.2,26.4,18.9,,,,,
Top 50 Composite,15,SCCF,2026-02-23,CupHandle,23.55,41.4,4,57.1,26.3,92.2,21.3,19.7,,,,,
Top 50 Composite,16,OBE,2026-02-11,DarvasBox,8.03,37.0,4,54.8,58.5,9.9,50.6,0.0,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,BATL,,,    27.68,,,,,,,,AMEX_Yahoo,874.65,15177664,,
Top 20 Momentum,2,MWG,,,     2.05,,,,,,,,AMEX_Yahoo,819.28,237287,,
Top 20 Momentum,3,TMDE,,,     4.04,,,,,,,,AMEX_Yahoo,583.59,10236052,,
Top 20 Momentum,4,TPET,,,     1.95,,,,,,,,AMEX_Yahoo,195.45,36905712,,
Top 20 Momentum,5,SIF,,,    14.79,,,,,,,,AMEX_Yahoo,138.55,155723,,
Top 20 Momentum,6,INUV,,,     2.82,,,,,,,,AMEX_Yahoo,55.80,299864,,
Top 20 Momentum,7,ARMP,,,    11.36,,,,,,,,AMEX_Yahoo,46.58,52285,,
Top 20 Momentum,8,LGCY,,,    14.20,,,,,,,,AMEX_Yahoo,43.43,93282,,
Top 20 Momentum,9,NEWP,,,     5.18,,,,,,,,AMEX_Yahoo,41.14,1142459,,
Top 20 Momentum,10,NRXS,,,     5.89,,,,,,,,AMEX_Yahoo,39.90,107892,,
Top 20 Momentum,11,NG,,,    12.72,,,,,,,,AMEX_Yahoo,38.86,4348581,,
Top 20 Momentum,12,MI,,,     5.30,,,,,,,,AMEX_Yahoo,31.84,14443,,
Top 20 Momentum,13,INDO,,,     5.25,,,,,,,,AMEX_Yahoo,31.58,3280747,,
Top 20 Momentum,14,BHM,,,    11.70,,,,,,,,AMEX_Yahoo,30.00,9459,,
Top 20 Momentum,15,NBY,,,     1.48,,,,,,,,AMEX_Yahoo,27.59,1694613,,
Top 20 Momentum,16,ORLA,,,    20.08,,,,,,,,AMEX_Yahoo,27.25,2002851,,
Top 20 Momentum,17,INTT,,,    12.28,,,,,,,,AMEX_Yahoo,26.99,79033,,
Top 20 Momentum,18,EP,,,     3.77,,,,,,,,AMEX_Yahoo,24.42,60446,,
Top 20 Momentum,19,REI,,,     1.47,,,,,,,,AMEX_Yahoo,23.53,4514736,,
