List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,APLE,2026-04-08,CupHandle,12.02,88.8,1,100.0,54.2,100.0,40.6,11.6,,,,,
Top 50 Composite,2,WSR,2026-04-09,DarvasBox,18.93,78.5,1,88.4,23.6,99.5,26.5,12.1,,,,,
Top 50 Composite,3,MAC,2026-04-10,DarvasBox,21.42,78.3,1,77.2,45.0,100.0,54.4,11.4,,,,,
Top 50 Composite,4,UPS,2026-04-08,Spoon,100.45,77.2,1,100.0,45.0,100.0,66.6,18.6,,,,,
Top 50 Composite,5,AMWL,2026-04-15,CupHandle,6.24,71.6,1,77.2,56.3,52.6,30.2,6.1,,,,,
Top 50 Composite,6,KGS,2026-04-17,DarvasBox,63.25,71.5,1,77.0,47.7,84.4,39.1,0.0,,,,,
Top 50 Composite,7,KEN,2026-04-28,DarvasBox,88.58,71.4,1,75.3,56.8,97.4,54.7,11.3,,,,,
Top 50 Composite,8,TNC,2026-04-24,CupHandle,81.52,71.3,1,81.0,15.0,68.2,77.2,8.6,,,,,
Top 50 Composite,9,AAMI,2026-04-08,DarvasBox,59.43,69.4,1,83.2,15.0,57.3,37.6,12.1,,,,,
Top 50 Composite,10,NOK,2026-04-08,DarvasBox,9.44,69.0,1,77.9,68.4,12.0,73.4,3.9,,,,,
Top 50 Composite,11,LUXE,2026-04-17,CupHandle,8.89,67.0,1,76.7,26.4,89.6,34.1,11.4,,,,,
Top 50 Composite,12,DFIN,2026-04-24,CupHandle,50.49,66.2,1,76.5,27.8,96.9,47.5,5.7,,,,,
Top 50 Composite,13,ZGN,2026-04-24,CupHandle,11.96,65.9,1,79.5,19.5,78.6,60.3,12.1,,,,,
Top 50 Composite,14,FLR,2026-04-27,CupHandle,51.68,64.9,1,66.6,71.3,78.6,58.7,0.0,,,,,
Top 50 Composite,15,PKX,2026-04-28,CupHandle,76.02,64.8,1,68.1,74.0,49.0,63.5,6.9,,,,,
Top 50 Composite,16,WSO,2026-04-27,CupHandle,456.86,64.0,1,73.4,29.0,42.7,66.9,0.0,,,,,
Top 50 Composite,17,ETSY,2026-04-28,CupHandle,63.21,63.8,1,75.2,37.0,55.7,73.9,8.7,,,,,
Top 50 Composite,18,GEO,2026-04-21,CupHandle,19.03,62.9,1,66.2,67.4,80.2,31.5,5.7,,,,,
Top 50 Composite,19,ATS,2026-04-24,CupHandle,33.06,62.1,1,72.8,24.5,75.0,63.2,12.1,,,,,
Top 50 Composite,20,NTGr,2026-04-17,CupHandle,27.51,62.0,1,74.8,35.8,34.4,51.7,17.1,,,,,
Top 50 Composite,21,NTGR,2026-04-17,CupHandle,27.51,62.0,1,74.8,35.8,34.4,51.7,17.1,,,,,
Top 50 Composite,22,KRO,2026-04-23,CupHandle,6.84,61.8,1,72.5,53.3,74.5,60.0,0.0,,,,,
Top 50 Composite,23,RSI,2026-04-17,CupHandle,22.89,61.6,1,67.0,68.0,41.7,77.8,5.7,,,,,
Top 50 Composite,24,SMHI,2026-04-08,CupHandle,7.84,61.0,1,66.5,69.2,96.4,36.3,18.8,,,,,
