List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,LSAK,2026-03-13,CupHandle,4.92,60.3,1,74.3,85.8,51.0,87.2,1.9,,,,,
Top 50 Composite,2,KBWR,2026-03-06,DarvasBox,74.17,54.0,2,80.2,67.8,30.7,71.9,13.9,,,,,
Top 50 Composite,3,FGBIP,2026-03-02,CupHandle,17.97,53.6,2,79.1,50.6,94.3,69.6,21.3,,,,,
Top 50 Composite,4,RLAY,2026-02-27,DarvasBox,10.26,53.4,2,84.6,35.9,29.7,36.6,0.7,,,,,
Top 50 Composite,5,CNTA,2026-03-04,CupHandle,26.70,53.4,2,74.7,70.8,31.8,50.4,0.0,,,,,
Top 50 Composite,6,INTG,2026-03-12,CupHandle,36.30,51.5,2,73.7,46.7,69.3,65.4,12.6,,,,,
Top 50 Composite,7,NYAX,2026-03-09,CupHandle,56.03,50.9,2,74.6,67.5,18.8,86.0,12.3,,,,,
Top 50 Composite,8,QCMD,2026-03-10,CupHandle,27.04,50.5,2,70.6,74.5,50.0,23.5,14.4,,,,,
Top 50 Composite,9,SPC,2026-03-16,CupHandle,19.49,50.3,2,73.2,41.5,100.0,100.0,14.0,,,,,
Top 50 Composite,10,ESLT,2026-03-17,DarvasBox,1014.33,50.1,2,77.0,68.1,0.5,53.5,5.7,,,,,
Top 50 Composite,11,GDEV,2026-02-25,CupHandle,16.44,49.6,2,77.6,71.8,90.1,76.6,39.2,,,,,
Top 50 Composite,12,VMD,2026-03-09,DarvasBox,9.29,49.5,2,78.4,54.8,0.5,70.3,0.7,,,,,
Top 50 Composite,13,MBBC,2026-02-27,DarvasBox,14.04,49.2,2,77.5,58.7,49.5,46.0,25.5,,,,,
Top 50 Composite,14,ORKA,2026-03-13,DarvasBox,40.00,49.2,2,74.7,50.0,21.9,95.8,0.0,,,,,
Top 50 Composite,15,ASRT,2026-03-17,CupHandle,12.50,47.4,2,64.0,50.0,83.3,100.0,7.8,,,,,
Top 50 Composite,16,DVUT,2026-03-09,CupHandle,29.22,47.3,2,77.6,54.9,50.0,44.7,25.7,,,,,
