Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AACB,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02475,0.0,0.019981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09515,0.574717,0,0,,,,50.0
AACBR,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.014675,0.0,3.352494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.452182,-16.000003,0,0,,,,50.0
AACBU,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.915,0.0,1.006709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659761,1.424507,0,0,,,,50.0
AACG,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.07932,0.0,1.068365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.172541,-10.833333,0,0,,,,50.0
AACI,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0065,0.0,0.011769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200798,0.301505,0,0,,,,50.0
AACIU,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.539,0.0,0.575855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.135925,0.0,0,0,,,,50.0
AADR,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.308005,0.0,1.38118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.556415,-3.321307,0,0,,,,50.0
AAGR,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.003135,0.0,0.075265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0,0,,,,50.0
AAGRW,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AAL,NASDAQ,2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.667,0.0,1.334394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.343127,16.101079,0,0,,,,50.0
