List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,CCEC,2026-07-27,CupHandle,23.65,60.6,1,79.5,65.2,97.4,47.1,12.6,,,,,
Top 50 Composite,2,BLFS,2026-07-22,DarvasBox,31.15,59.1,1,88.1,38.1,78.1,100.0,0.0,,,,,
Top 50 Composite,3,COWS,2026-07-16,DarvasBox,37.53,58.9,1,82.2,69.5,64.6,31.7,13.4,,,,,
Top 50 Composite,4,FCBC,2026-07-22,DarvasBox,46.91,58.5,1,83.7,68.0,32.8,74.5,2.7,,,,,
Top 50 Composite,5,GREEL,2026-07-09,DarvasBox,24.00,56.7,1,79.9,43.9,95.8,60.2,13.5,,,,,
Top 50 Composite,6,CDW,2026-07-09,CupHandle,140.21,56.2,1,78.4,68.0,65.6,39.7,8.6,,,,,
Top 50 Composite,7,LCNB,2026-07-16,DarvasBox,19.78,53.9,2,87.2,73.1,2.1,61.7,8.7,,,,,
Top 50 Composite,8,LQDT,2026-07-16,DarvasBox,41.02,53.8,2,81.4,65.6,44.8,37.3,2.9,,,,,
Top 50 Composite,9,STBA,2026-07-23,DarvasBox,50.98,52.5,2,73.7,68.0,51.6,66.1,0.0,,,,,
Top 50 Composite,10,DCBO,2026-07-23,CupHandle,18.99,51.8,2,76.8,53.3,53.1,75.5,7.2,,,,,
Top 50 Composite,11,NFBK,2026-07-20,DarvasBox,15.31,51.6,2,83.6,54.2,27.6,0.0,0.0,,,,,
Top 50 Composite,12,NBIX,2026-07-13,CupHandle,174.10,51.4,2,71.1,58.7,72.4,51.5,0.0,,,,,
Top 50 Composite,13,CERT,2026-07-24,CupHandle,7.51,51.3,2,79.0,70.1,29.2,49.0,5.7,,,,,
Top 50 Composite,14,JOYY,2026-07-24,CupHandle,73.95,50.7,2,69.4,59.6,83.3,58.9,0.0,,,,,
Top 50 Composite,15,MNDY,2026-07-20,CupHandle,76.75,50.2,2,74.2,55.0,45.8,87.1,23.6,,,,,
Top 50 Composite,16,VGSR,2026-07-23,CupHandle,11.58,49.8,2,69.2,56.3,79.2,96.5,11.4,,,,,
Top 50 Composite,17,CFBK,2026-07-27,CupHandle,34.01,49.5,2,72.0,71.9,33.9,52.1,3.0,,,,,
Top 50 Composite,18,USCB,2026-07-24,DarvasBox,21.67,49.1,2,76.5,68.0,21.4,79.9,8.9,,,,,
Top 50 Composite,19,HQI,2026-07-27,CupHandle,13.79,48.9,2,67.9,69.0,98.4,57.8,12.8,,,,,
Top 50 Composite,20,INCY,2026-07-27,CupHandle,118.87,48.8,2,71.7,50.2,70.3,49.1,0.0,,,,,
Top 50 Composite,21,IRMD,2026-07-08,CupHandle,96.31,48.8,2,76.7,43.1,55.2,37.2,11.4,,,,,
Top 50 Composite,22,GLBE,2026-07-20,CupHandle,36.58,48.7,2,72.5,58.3,63.5,65.0,17.1,,,,,
Top 50 Composite,23,ARGX,2026-07-23,CupHandle,924.60,48.4,2,67.4,68.0,70.8,54.4,0.0,,,,,
Top 50 Composite,24,DEMZ,2026-07-10,CupHandle,47.64,48.2,2,72.5,56.7,77.1,45.8,25.4,,,,,
Top 50 Composite,25,ICFI,2026-07-13,CupHandle,79.13,48.0,2,68.5,69.8,51.0,38.9,5.7,,,,,
Top 50 Composite,26,KNSL,2026-07-27,CupHandle,361.55,48.0,2,71.0,74.7,24.5,69.5,12.8,,,,,
Top 50 Composite,27,MDRR,2026-07-20,CupHandle,11.60,47.8,2,77.5,43.5,66.7,26.2,33.3,,,,,
Top 50 Composite,28,SKYY,2026-07-20,CupHandle,136.66,47.5,2,67.9,45.0,82.3,43.2,11.4,,,,,
Top 50 Composite,29,CHEF,2026-07-16,DarvasBox,102.36,47.4,2,82.1,60.3,3.6,52.4,11.4,,,,,
Top 50 Composite,30,COPP,2026-07-14,CupHandle,38.45,47.3,2,67.3,51.9,94.3,31.9,10.5,,,,,
Top 50 Composite,31,CLOD,2026-07-14,CupHandle,31.93,47.3,2,74.0,32.5,99.5,32.4,28.5,,,,,
Top 50 Composite,32,PCAR,2026-07-22,CupHandle,131.11,47.1,2,67.9,72.8,35.9,68.1,0.0,,,,,
Top 50 Composite,33,JBHT,2026-07-16,DarvasBox,298.41,47.1,2,76.0,45.8,54.7,46.7,12.1,,,,,
Top 50 Composite,34,FNWD,2026-07-22,CupHandle,44.79,47.1,2,76.4,68.0,17.7,100.0,21.1,,,,,
Top 50 Composite,35,KMLI,2026-07-17,CupHandle,9.47,47.1,2,76.6,31.9,57.8,19.7,26.7,,,,,
Top 50 Composite,36,QOWZ,2026-07-16,CupHandle,35.02,46.9,2,69.8,37.8,94.8,20.9,26.9,,,,,
Top 50 Composite,37,BASG,2026-07-14,CupHandle,27.20,46.9,2,70.7,28.4,100.0,81.3,23.9,,,,,
Top 50 Composite,38,DLTR,2026-07-16,CupHandle,128.45,46.7,2,68.4,51.1,90.1,42.1,2.9,,,,,
Top 50 Composite,39,ABIG,2026-07-14,CupHandle,34.77,46.6,2,69.1,36.1,93.2,92.1,25.3,,,,,
Top 50 Composite,40,IMMR,2026-07-27,CupHandle,7.74,46.4,2,70.2,71.0,40.1,69.8,0.8,,,,,
Top 50 Composite,41,MBAVU,2026-07-17,CupHandle,11.02,46.2,2,75.3,27.9,68.8,100.0,28.5,,,,,
Top 50 Composite,42,QGEN,2026-07-09,CupHandle,41.99,46.1,2,71.2,66.0,22.9,35.4,11.4,,,,,
Top 50 Composite,43,BOTJ,2026-07-24,DarvasBox,26.93,46.1,2,68.3,70.7,37.0,45.6,10.2,,,,,
Top 50 Composite,44,PRTC,2026-07-17,CupHandle,17.38,46.0,2,65.9,27.4,95.8,95.5,14.8,,,,,
Top 50 Composite,45,BRZE,2026-07-20,CupHandle,26.19,45.9,2,76.3,23.3,51.6,54.6,23.6,,,,,
Top 50 Composite,46,WCLD,2026-07-21,CupHandle,33.71,45.8,2,74.2,38.6,32.8,53.6,11.4,,,,,
Top 50 Composite,47,LCDS,2026-07-14,CupHandle,72.12,45.7,2,71.8,21.8,76.0,100.0,17.1,,,,,
Top 50 Composite,48,DVRE,2026-07-27,CupHandle,25.76,45.7,2,64.8,66.0,79.2,71.0,25.9,,,,,
Top 50 Composite,49,PEBO,2026-07-23,DarvasBox,39.80,45.6,2,65.8,74.5,32.3,75.3,0.0,,,,,
Top 50 Composite,50,SMCI,2026-07-22,CupHandle,30.56,45.5,2,67.0,68.0,85.9,81.4,12.1,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,GRTX,,,%  $    16.2,,,,,,,,NASDAQ_Yah,oo  17595.65,8         32408,,
Top 20 Momentum,2,NIPG,,,%  $    19.8,,,,,,,,NASDAQ_Yah,oo   7235.79,8         76229,,
Top 20 Momentum,3,INLF,,,%  $     3.2,,,,,,,,NASDAQ_Yah,oo   4869.70,8     96854982,,
Top 20 Momentum,4,VYNE,,,%  $    28.5,,,,,,,,NASDAQ_Yah,oo   4310.81,6      1960721,,
Top 20 Momentum,5,ALIT,,,%  $    19.7,,,,,,,,NASDAQ_Yah,oo   3489.88,3      2259479,,
Top 20 Momentum,6,CCG,,,%  $    12.1,,,,,,,,NASDAQ_Yah,oo   2591.11,1        139788,,
Top 20 Momentum,7,NTCL,,,%  $     3.0,,,,,,,,NASDAQ_Yah,oo   2258.86,5        966341,,
Top 20 Momentum,8,TRIB,,,%  $     9.1,,,,,,,,NASDAQ_Yah,oo   2090.04,5        854589,,
Top 20 Momentum,9,PRPL,,,%  $     8.2,,,,,,,,NASDAQ_Yah,oo   2070.01,2        219575,,
Top 20 Momentum,10,FFAI,,,%  $     5.1,,,,,,,,NASDAQ_Yah,oo   1875.31,2     32185607,,
Top 20 Momentum,11,QNCX,,,%  $    17.8,,,,,,,,NASDAQ_Yah,oo   1838.95,5         69092,,
Top 20 Momentum,12,FGIWW,,,%  $     1.7,,,,,,,,NASDAQ_Yah,oo   1689.47,0         97856,,
Top 20 Momentum,13,EDBL,,,%  $     2.9,,,,,,,,NASDAQ_Yah,oo   1680.91,1     54950716,,
Top 20 Momentum,14,DBGI,,,%  $    12.5,,,,,,,,NASDAQ_Yah,oo   1615.14,6        597532,,
Top 20 Momentum,15,JZ,,,%  $     2.5,,,,,,,,NASDAQ_Yah,oo   1584.35,4        614774,,
Top 20 Momentum,16,GNPX,,,%  $     7.7,,,,,,,,NASDAQ_Yah,oo   1431.68,4        170354,,
Top 20 Momentum,17,BIYA,,,%  $     4.1,,,,,,,,NASDAQ_Yah,oo   1378.72,7     37000824,,
Top 20 Momentum,18,BANL,,,%  $     5.0,,,,,,,,NASDAQ_Yah,oo   1276.71,3        194398,,
Top 20 Momentum,19,SGLY,,,%  $     4.0,,,,,,,,NASDAQ_Yah,oo   1234.44,1      1948176,,
Top 20 Momentum,20,LMFA,,,%  $     1.9,,,,,,,,NASDAQ_Yah,oo   1228.81,6        645989,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,MU,,,   900.20,,,,,,,,NASDAQ_Yah,,,oo$ 39509523329,-8.43
Top 20 Volume,2,QQQ,,,   682.12,,,,,,,,NASDAQ_Yah,,,oo$ 24863937729,-5.22
Top 20 Volume,3,NVDA,,,   196.51,,,,,,,,NASDAQ_Yah,,,oo$ 23668691839,-7.22
Top 20 Volume,4,SNDK,,,  1278.23,,,,,,,,NASDAQ_Yah,,,oo$ 19157626882,-27.28
Top 20 Volume,5,AAPL,,,   336.91,,,,,,,,NASDAQ_Yah,,,oo$ 16436508284,7.00
Top 20 Volume,6,AMD,,,   494.95,,,,,,,,NASDAQ_Yah,,,oo$ 13301745397,-9.70
Top 20 Volume,7,TSLA,,,   309.22,,,,,,,,NASDAQ_Yah,,,oo$ 13252522952,-21.95
