Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AAP,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.016725,0.0,0.713792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139822,-5.777379,0,0,,,,50.0
AAp,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.36622,0.0,0.664035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139822,-10.56515,0,0,,,,50.0
ACCS,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.38754,0.0,0.700415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.099731,-0.827585,0,0,,,,50.0
ACU,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.431385,0.0,1.930728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109323,-1.438687,0,0,,,,50.0
AEF,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.228745,0.0,1.026571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.738753,-5.428225,0,0,,,,50.0
AEON,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.10852,0.0,0.768339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.422012,11.538462,0,0,,,,50.0
AIM,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.171985,0.0,0.292149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449274,-19.047616,0,0,,,,50.0
AIRI,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.196055,0.0,0.479824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.21469,1.529051,0,0,,,,50.0
AMA,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AMBO,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.224225,0.0,0.704965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.078945,-29.571985,0,0,,,,50.0
AMPE,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.132643,0.0,0.673937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.289864,2700.000075,0,0,,,,50.0
AMS,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.067115,0.0,0.432243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442306,-7.860265,0,0,,,,50.0
AMZE,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.03988,0.0,0.823075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.455585,-15.281497,0,0,,,,50.0
ANV,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.191,0.0,0.208203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568418,-1.275407,0,0,,,,50.0
APT,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.2205,0.0,1.117305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756143,0.0,0,0,,,,50.0
APUS,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.176145,0.0,0.144794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751879,-7.586208,0,0,,,,50.0
AREN,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.2345,0.0,0.735481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28758,-5.678235,0,0,,,,50.0
ARMN,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.28035,0.0,1.003668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.410258,-1.793725,0,0,,,,50.0
ARMP,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.918795,0.0,0.816662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.947456,43.75,0,0,,,,50.0
ASM,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.765345,0.0,1.003603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.520742,-25.364433,0,0,,,,50.0
ATCH,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.016855,0.0,0.196691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456622,-7.172998,0,0,,,,50.0
ATEK,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
ATNM,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.07289,0.0,0.638786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.065046,5.357138,0,0,,,,50.0
AULTPD,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.46971,0.0,0.843008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.798219,0,0,,,,50.0
AULTpD,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.931057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.017672,0,0,,,,50.0
AUMN,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.018603,0.0,0.687103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719722,3.362072,0,0,,,,50.0
AUST,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.1774,0.0,0.814679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.659089,-18.461539,0,0,,,,50.0
AWX,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.05925,0.0,0.628724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.030309,0,0,,,,50.0
AXIL,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.485325,0.0,1.454036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.820356,-12.055638,0,0,,,,50.0
AZTR,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02209,0.0,1.097259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587305,-6.341462,0,0,,,,50.0
BATL,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,4.2026,0.0,1.147863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.738832,557.094612,0,0,,,,50.0
BCV,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.43475,0.0,0.681757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61926,-4.136466,0,0,,,,50.0
BDL,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.76112,0.0,0.858852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.911769,3.250772,0,0,,,,50.0
BGI,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.05975,0.0,1.081427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.666668,-16.666665,0,0,,,,50.0
BHB,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.118375,0.0,2.419883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.042291,-10.193476,0,0,,,,50.0
BHM,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.82915,0.0,0.567282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.013962,16.033761,0,0,,,,50.0
BKTI,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,4.405001,0.0,1.15206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.280895,2.692175,0,0,,,,50.0
BMNR,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.513775,0.0,0.964211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.331447,8.115049,0,0,,,,50.0
BQ,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.116615,0.0,0.994379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.454311,-1.550386,0,0,,,,50.0
BRBS,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.11408,0.0,0.821451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.178487,-7.692306,0,0,,,,50.0
BRIA,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.10606,0.0,0.611707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101,-5.660372,0,0,,,,50.0
BRN,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.125005,0.0,1.891271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333335,7.843142,0,0,,,,50.0
BTG,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.369,0.0,0.764905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.021934,-6.749558,0,0,,,,50.0
BTIM,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2e-05,0.0,1.566477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
BURU,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.873251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.727271,98.333342,0,0,,,,50.0
CANF,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.6695,0.0,0.170374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.724249,-7.954543,0,0,,,,50.0
CATX,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.44775,0.0,0.821751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94877,6.967206,0,0,,,,50.0
CCEL,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.090945,0.0,0.876552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.963411,-5.688617,0,0,,,,50.0
CET,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.8195,0.0,1.07624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.373663,-1.009318,0,0,,,,50.0
CEV,AMEX,2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.10713,0.0,0.764728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519852,0.238092,0,0,,,,50.0
