List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,AAP,2026-04-10,CupHandle,54.59,72.7,1,64.2,68.0,100.0,50.8,11.4,,,,,
Top 50 Composite,2,AAp,2026-04-10,CupHandle,54.59,72.7,1,64.2,68.0,100.0,50.8,11.4,,,,,
Top 50 Composite,3,BDL,2026-04-08,CupHandle,32.00,72.4,1,64.8,68.0,100.0,76.7,37.0,,,,,
Top 50 Composite,4,LGCY,2026-04-09,CupHandle,13.70,71.6,1,100.0,68.0,100.0,45.7,20.5,,,,,
Top 50 Composite,5,COHN,2026-04-16,CupHandle,23.21,71.1,1,63.7,68.0,100.0,65.2,23.9,,,,,
Top 50 Composite,6,INFU,2026-04-14,CupHandle,9.99,71.1,1,68.5,68.0,100.0,52.6,12.5,,,,,
Top 50 Composite,7,OZ,2026-04-02,Spoon,56.00,68.0,1,100.0,68.0,100.0,55.0,33.8,,,,,
Top 50 Composite,8,NML,2026-03-27,DarvasBox,10.58,64.7,1,79.7,68.0,100.0,41.9,22.9,,,,,
Top 50 Composite,9,ORLA,2026-04-14,CupHandle,17.79,61.9,1,55.6,68.0,100.0,60.3,24.3,,,,,
Top 50 Composite,10,ESP,2026-04-15,CupHandle,64.80,61.8,1,54.4,68.0,100.0,78.4,23.1,,,,,
Top 50 Composite,11,AXIL,2026-04-08,CupHandle,7.14,56.2,1,51.8,68.0,100.0,29.7,23.8,,,,,
Top 50 Composite,12,AULTpD,2026-04-09,CupHandle,22.00,54.4,2,63.4,70.1,100.0,41.6,26.2,,,,,
Top 50 Composite,13,CVR,2026-04-16,CupHandle,10.77,53.3,2,65.6,68.0,100.0,38.3,26.6,,,,,
Top 50 Composite,14,SIM,2026-04-08,CupHandle,34.35,49.2,2,65.2,68.0,20.3,89.1,16.4,,,,,
Top 50 Composite,15,UUU,2026-04-07,CupHandle,6.05,48.1,2,59.9,68.0,100.0,41.0,27.7,,,,,
Top 50 Composite,16,CKX,2026-04-13,CupHandle,10.72,43.1,3,58.1,45.0,100.0,48.1,37.3,,,,,
Top 50 Composite,17,CIX,2026-04-09,CupHandle,23.27,42.6,3,52.0,68.0,100.0,35.3,25.3,,,,,
Top 50 Composite,18,AULTPD,2026-04-09,CupHandle,22.00,40.9,3,58.0,67.4,18.2,41.6,17.7,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,RYDE,,,     1.49,,,,,,,,AMEX_Yahoo,133.98,1735484,,
Top 20 Momentum,2,TGEN,,,     4.30,,,,,,,,AMEX_Yahoo,97.25,520412,,
Top 20 Momentum,3,ROLR,,,     7.58,,,,,,,,AMEX_Yahoo,92.88,4818744,,
Top 20 Momentum,4,NAK,,,     2.11,,,,,,,,AMEX_Yahoo,66.14,9662046,,
Top 20 Momentum,5,SLND,,,     1.14,,,,,,,,AMEX_Yahoo,53.04,845221,,
Top 20 Momentum,6,NEWP,,,     5.49,,,,,,,,AMEX_Yahoo,52.50,888353,,
Top 20 Momentum,7,IDR,,,    43.32,,,,,,,,AMEX_Yahoo,48.36,331019,,
Top 20 Momentum,8,GORO,,,     1.58,,,,,,,,AMEX_Yahoo,41.07,1881581,,
Top 20 Momentum,9,CTGO,,,    24.71,,,,,,,,AMEX_Yahoo,40.72,703193,,
Top 20 Momentum,10,ARMP,,,    11.50,,,,,,,,AMEX_Yahoo,38.72,43468,,
Top 20 Momentum,11,NG,,,    10.94,,,,,,,,AMEX_Yahoo,38.48,3752510,,
Top 20 Momentum,12,MSTP,,,     2.49,,,,,,,,AMEX_Yahoo,38.33,2488183,,
Top 20 Momentum,13,MSTp,,,     2.49,,,,,,,,AMEX_Yahoo,38.33,2488183,,
Top 20 Momentum,14,COHN,,,    23.54,,,,,,,,AMEX_Yahoo,37.42,23632,,
Top 20 Momentum,15,ASM,,,     7.75,,,,,,,,AMEX_Yahoo,36.93,5436782,,
Top 20 Momentum,16,IE,,,    15.40,,,,,,,,AMEX_Yahoo,35.44,2495114,,
Top 20 Momentum,17,SVM,,,    12.84,,,,,,,,AMEX_Yahoo,35.44,4339428,,
Top 20 Momentum,18,CNL,,,    20.40,,,,,,,,AMEX_Yahoo,35.37,63211,,
Top 20 Momentum,19,CVM,,,     4.95,,,,,,,,AMEX_Yahoo,35.25,43651,,
Top 20 Momentum,20,CMT,,,    27.27,,,,,,,,AMEX_Yahoo,33.41,37249,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,SPY,,,   710.14,,,,,,,,AMEX_Yahoo,,, 42019227180,7.77
Top 20 Volume,2,BMNR,,,    22.95,,,,,,,,AMEX_Yahoo,,,  1004125224,11.41
Top 20 Volume,3,UUUU,,,    20.49,,,,,,,,AMEX_Yahoo,,,    196211793,14.92
Top 20 Volume,4,LEU,,,   203.63,,,,,,,,AMEX_Yahoo,,,    161943603,10.95
Top 20 Volume,5,EQX,,,    15.61,,,,,,,,AMEX_Yahoo,,,    122949028,6.84
Top 20 Volume,6,BTG,,,     5.00,,,,,,,,AMEX_Yahoo,,,    117769344,7.76
Top 20 Volume,7,UAMY,,,    10.57,,,,,,,,AMEX_Yahoo,,,    108898662,27.66
Top 20 Volume,8,UEC,,,    14.97,,,,,,,,AMEX_Yahoo,,,    107342791,12.05
Top 20 Volume,9,DNN,,,     3.88,,,,,,,,AMEX_Yahoo,,,    106048935,7.48
Top 20 Volume,10,AAp,,,    57.49,,,,,,,,AMEX_Yahoo,,,     76535588,8.47
Top 20 Volume,11,AAP,,,    57.49,,,,,,,,AMEX_Yahoo,,,     76535588,8.47
Top 20 Volume,12,ROLR,,,     7.58,,,,,,,,AMEX_Yahoo,,,     75878007,100.53
Top 20 Volume,13,IMO,,,   121.94,,,,,,,,AMEX_Yahoo,,,     71452196,-5.76
Top 20 Volume,14,SEB,,,  5539.29,,,,,,,,AMEX_Yahoo,,,     67468553,-4.62
Top 20 Volume,15,UMAC,,,    14.09,,,,,,,,AMEX_Yahoo,,,     60740380,2.77
Top 20 Volume,16,NAS,,,   349.00,,,,,,,,AMEX_Yahoo,,,     56763934,4.18
Top 20 Volume,17,SVM,,,    12.84,,,,,,,,AMEX_Yahoo,,,     41976645,15.68
Top 20 Volume,18,ORLA,,,    16.43,,,,,,,,AMEX_Yahoo,,,     39952068,-5.95
Top 20 Volume,19,IAUX,,,     1.66,,,,,,,,AMEX_Yahoo,,,     35125354,1.22
Top 20 Volume,20,TGB,,,     7.73,,,,,,,,AMEX_Yahoo,,,     32714996,14.18
