List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,GLW,2026-05-06,DarvasBox,181.57,93.0,1,86.5,62.8,100.0,36.5,15.3,,,,,
Top 50 Composite,2,PSTG,2026-05-11,CupHandle,87.34,82.2,1,76.3,69.4,100.0,50.3,23.7,,,,,
Top 50 Composite,3,TWO,2026-05-11,CupHandle,12.62,79.3,1,77.5,47.7,80.7,23.8,0.7,,,,,
Top 50 Composite,4,ENB,2026-05-14,DarvasBox,56.22,76.2,1,79.1,63.3,27.6,41.2,0.0,,,,,
Top 50 Composite,5,MFG,2026-05-21,CupHandle,9.27,75.6,1,70.2,58.0,92.7,60.0,0.0,,,,,
Top 50 Composite,6,KNX,2026-05-15,DarvasBox,69.06,74.0,1,69.8,74.2,100.0,37.5,11.4,,,,,
Top 50 Composite,7,CLDT,2026-05-07,DarvasBox,9.96,73.5,1,81.8,65.1,14.1,42.1,0.0,,,,,
Top 50 Composite,8,NBXG,2026-05-22,CupHandle,15.95,72.9,1,70.6,62.5,56.8,99.0,5.7,,,,,
Top 50 Composite,9,TECK,2026-05-19,CupHandle,59.38,71.2,1,77.1,47.2,58.9,48.8,12.9,,,,,
Top 50 Composite,10,DELL,2026-05-06,CupHandle,238.80,71.2,1,66.9,69.2,100.0,76.0,18.0,,,,,
Top 50 Composite,11,ING,2026-05-21,CupHandle,30.66,70.9,1,71.8,43.9,80.7,56.9,0.7,,,,,
Top 50 Composite,12,ARMK,2026-05-12,DarvasBox,48.41,70.2,1,90.6,35.2,18.2,31.5,3.6,,,,,
Top 50 Composite,13,DAL,2026-05-20,CupHandle,74.12,69.7,1,68.7,50.6,83.9,52.2,0.0,,,,,
Top 50 Composite,14,WT,2026-05-13,CupHandle,19.49,69.2,1,77.6,23.9,78.1,34.1,11.4,,,,,
Top 50 Composite,15,GPRK,2026-05-18,CupHandle,10.39,69.0,1,75.4,49.6,82.3,40.1,11.4,,,,,
Top 50 Composite,16,BZH,2026-05-11,CupHandle,25.16,68.8,1,81.0,71.6,0.5,25.1,17.9,,,,,
Top 50 Composite,17,ATS,2026-05-05,CupHandle,34.31,68.8,1,67.4,64.9,91.1,33.6,11.4,,,,,
Top 50 Composite,18,MS,2026-05-21,CupHandle,200.51,68.6,1,66.1,73.9,100.0,43.6,11.4,,,,,
Top 50 Composite,19,CVEO,2026-05-14,DarvasBox,35.56,68.6,1,86.1,44.2,10.4,29.2,3.4,,,,,
Top 50 Composite,20,ELV,2026-05-13,CupHandle,399.64,68.0,1,78.4,42.2,47.4,27.6,11.4,,,,,
Top 50 Composite,21,IGD,2026-05-21,DarvasBox,6.25,68.0,1,75.1,70.2,47.9,61.7,0.0,,,,,
Top 50 Composite,22,RAMP,2026-05-18,CupHandle,37.77,67.9,1,75.4,55.9,45.3,71.2,5.7,,,,,
Top 50 Composite,23,BRIE,2026-05-06,Spoon,29.79,67.8,1,100.0,45.0,50.0,26.8,11.4,,,,,
Top 50 Composite,24,VSTS,2026-05-12,DarvasBox,12.00,67.3,1,79.6,60.4,13.5,32.9,12.1,,,,,
Top 50 Composite,25,STVN,2026-05-07,CupHandle,18.03,67.2,1,74.8,31.3,62.0,23.4,11.4,,,,,
Top 50 Composite,26,MOD,2026-05-07,DarvasBox,269.65,66.8,1,71.2,53.7,47.4,52.8,16.1,,,,,
Top 50 Composite,27,AAMI,2026-05-11,DarvasBox,72.38,66.7,1,81.1,41.2,24.0,60.2,0.0,,,,,
Top 50 Composite,28,VAC,2026-05-05,CupHandle,73.72,66.7,1,79.6,45.0,39.1,43.4,0.0,,,,,
Top 50 Composite,29,HBM,2026-05-13,CupHandle,27.74,66.4,1,76.6,40.4,61.5,35.7,12.9,,,,,
Top 50 Composite,30,MIAX,2026-05-12,CupHandle,52.47,66.2,1,79.5,23.1,50.0,41.2,11.4,,,,,
Top 50 Composite,31,UBS,2026-05-21,CupHandle,47.57,66.2,1,73.2,20.3,79.2,45.5,0.0,,,,,
Top 50 Composite,32,IHG,2026-05-20,CupHandle,155.10,65.8,1,72.6,37.1,97.4,51.6,11.4,,,,,
Top 50 Composite,33,SNDR,2026-05-14,CupHandle,33.21,65.8,1,79.2,55.3,14.1,33.5,3.6,,,,,
Top 50 Composite,34,AA,2026-05-22,CupHandle,71.38,65.7,1,58.7,68.0,100.0,66.2,12.9,,,,,
Top 50 Composite,35,WHD,2026-05-19,CupHandle,60.80,65.2,1,71.6,47.6,57.3,48.3,0.0,,,,,
Top 50 Composite,36,THQ,2026-05-20,CupHandle,18.63,64.8,1,70.8,64.6,94.3,47.2,0.0,,,,,
Top 50 Composite,37,BLK,2026-05-13,CupHandle,1094.10,64.4,1,69.7,73.1,84.9,42.8,11.4,,,,,
Top 50 Composite,38,FTW,2026-05-15,CupHandle,11.86,64.2,1,66.7,40.5,92.2,40.5,4.7,,,,,
Top 50 Composite,39,ECAT,2026-05-13,CupHandle,15.58,63.9,1,69.0,52.7,80.7,37.5,5.7,,,,,
Top 50 Composite,40,DXYZ,2026-05-04,CupHandle,38.53,63.7,1,74.1,74.6,0.5,66.6,6.9,,,,,
Top 50 Composite,41,GS,2026-05-21,CupHandle,988.17,63.6,1,62.0,72.9,74.0,57.3,3.2,,,,,
Top 50 Composite,42,BNS,2026-05-21,CupHandle,79.43,63.4,1,63.2,74.7,93.2,53.8,0.0,,,,,
Top 50 Composite,43,M,2026-05-21,CupHandle,20.62,63.3,1,62.5,71.9,85.4,45.0,5.7,,,,,
Top 50 Composite,44,CXW,2026-05-06,CupHandle,21.17,63.3,1,81.3,54.6,17.2,33.1,11.4,,,,,
Top 50 Composite,45,SCCO,2026-05-12,CupHandle,188.85,62.3,1,64.5,54.4,86.5,39.2,12.1,,,,,
Top 50 Composite,46,RNST,2026-05-20,CupHandle,41.12,62.1,1,74.3,38.1,88.5,48.1,0.0,,,,,
Top 50 Composite,47,GRDN,2026-05-21,CupHandle,38.37,62.0,1,67.1,74.1,88.5,44.6,0.0,,,,,
Top 50 Composite,48,MUFG,2026-05-15,CupHandle,18.84,61.8,1,63.5,37.3,87.0,55.4,0.0,,,,,
Top 50 Composite,49,NXG,2026-05-04,DarvasBox,57.57,61.7,1,71.1,58.4,62.0,28.9,11.4,,,,,
Top 50 Composite,50,CPAI,2026-05-22,CupHandle,49.26,61.5,1,58.5,66.2,90.1,79.9,8.5,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,IPW,,,     4.27,,,,,,,,NYSE_Yahoo,333.50,552106,,
Top 20 Momentum,2,AGL,,,    86.39,,,,,,,,NYSE_Yahoo,241.19,571919,,
Top 20 Momentum,3,HYLN,,,     5.99,,,,,,,,NYSE_Yahoo,225.54,5271862,,
Top 20 Momentum,4,GCTS,,,     3.39,,,,,,,,NYSE_Yahoo,162.79,10980203,,
Top 20 Momentum,5,EVC,,,     9.84,,,,,,,,NYSE_Yahoo,155.58,4945321,,
Top 20 Momentum,6,WOLF,,,    69.89,,,,,,,,NYSE_Yahoo,135.56,9920825,,
Top 20 Momentum,7,AMBQ,,,    81.67,,,,,,,,NYSE_Yahoo,134.55,810291,,
Top 20 Momentum,8,DXYZ,,,    66.64,,,,,,,,NYSE_Yahoo,123.10,5651768,,
Top 20 Momentum,9,VLN,,,     3.22,,,,,,,,NYSE_Yahoo,100.00,5145063,,
Top 20 Momentum,10,VPG,,,   113.76,,,,,,,,NYSE_Yahoo,94.20,544061,,
Top 20 Momentum,11,MXL,,,    99.16,,,,,,,,NYSE_Yahoo,91.98,6084354,,
Top 20 Momentum,12,RDW,,,    17.49,,,,,,,,NYSE_Yahoo,87.46,38278565,,
Top 20 Momentum,13,XRX,,,     2.90,,,,,,,,NYSE_Yahoo,79.01,10554344,,
Top 20 Momentum,14,VSH,,,    47.25,,,,,,,,NYSE_Yahoo,70.15,5465953,,
Top 20 Momentum,15,VOYG,,,    44.64,,,,,,,,NYSE_Yahoo,63.94,2111428,,
Top 20 Momentum,16,GBTG,,,     9.44,,,,,,,,NYSE_Yahoo,63.89,6749748,,
Top 20 Momentum,17,DOCN,,,   158.46,,,,,,,,NYSE_Yahoo,60.14,3776701,,
Top 20 Momentum,18,ASPN,,,     5.79,,,,,,,,NYSE_Yahoo,59.07,1853995,,
Top 20 Momentum,19,RVI,,,    56.37,,,,,,,,NYSE_Yahoo,57.90,1133552,,
Top 20 Momentum,20,QBTS,,,    29.40,,,,,,,,NYSE_Yahoo,56.38,44543081,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,SPY,,,   745.64,,,,,,,,NYSE_Yahoo,,, 32328309382,0.45
Top 20 Volume,2,TSM,,,   404.52,,,,,,,,NYSE_Yahoo,,,  4402998872,1.18
Top 20 Volume,3,PLTR,,,   136.88,,,,,,,,NYSE_Yahoo,,,  4401027992,5.25
Top 20 Volume,4,NOW,,,   102.13,,,,,,,,NYSE_Yahoo,,,  3161448731,17.32
Top 20 Volume,5,WMT,,,   120.27,,,,,,,,NYSE_Yahoo,,,  3109680816,-8.52
Top 20 Volume,6,BE,,,   302.49,,,,,,,,NYSE_Yahoo,,,  2913964935,4.39
Top 20 Volume,7,IBM,,,   253.84,,,,,,,,NYSE_Yahoo,,,  2864131381,18.26
Top 20 Volume,8,ORCL,,,   192.08,,,,,,,,NYSE_Yahoo,,,  2811602682,1.22
Top 20 Volume,9,LLY,,,  1065.00,,,,,,,,NYSE_Yahoo,,,  2739567234,4.85
Top 20 Volume,10,UNH,,,   388.47,,,,,,,,NYSE_Yahoo,,,  2484124527,-3.16
Top 20 Volume,11,XOM,,,   154.92,,,,,,,,NYSE_Yahoo,,,  2459042962,2.21
Top 20 Volume,12,IONQ,,,    63.64,,,,,,,,NYSE_Yahoo,,,  2345780318,15.16
Top 20 Volume,13,GLW,,,   194.05,,,,,,,,NYSE_Yahoo,,,  2334413425,-6.03
Top 20 Volume,14,DELL,,,   295.19,,,,,,,,NYSE_Yahoo,,,  2328552934,21.04
Top 20 Volume,15,V,,,   328.88,,,,,,,,NYSE_Yahoo,,,  2252423610,2.68
Top 20 Volume,16,PANW,,,   260.58,,,,,,,,NYSE_Yahoo,,,  2231600230,14.39
Top 20 Volume,17,JPM,,,   306.38,,,,,,,,NYSE_Yahoo,,,  2133674044,2.04
Top 20 Volume,18,CRM,,,   180.07,,,,,,,,NYSE_Yahoo,,,  2088693635,8.58
Top 20 Volume,19,GEV,,,  1038.74,,,,,,,,NYSE_Yahoo,,,  2022756873,-2.24
Top 20 Volume,20,CAT,,,   879.89,,,,,,,,NYSE_Yahoo,,,  2021457912,-2.48
