List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,BTSGU,2026-04-15,DarvasBox,152.65,83.3,1,83.5,85.4,62.0,100.0,21.9,,,,,
Top 50 Composite,2,NWPX,2026-04-30,DarvasBox,98.34,82.0,1,90.6,68.0,41.7,77.7,5.6,,,,,
Top 50 Composite,3,CECO,2026-04-28,CupHandle,74.29,79.7,1,76.4,66.0,77.6,100.0,1.9,,,,,
Top 50 Composite,4,KALV,2026-04-29,DarvasBox,26.67,79.2,1,83.2,68.0,28.6,100.0,4.2,,,,,
Top 50 Composite,5,SIXG,2026-04-14,DarvasBox,75.68,72.6,1,77.0,71.8,74.5,49.1,10.1,,,,,
Top 50 Composite,6,KNSA,2026-04-28,DarvasBox,53.85,72.6,1,89.6,72.4,31.8,76.8,4.2,,,,,
Top 50 Composite,7,NYAX,2026-04-23,DarvasBox,66.24,71.1,1,90.7,60.4,42.2,16.8,10.5,,,,,
Top 50 Composite,8,VOD,2026-05-01,DarvasBox,16.15,70.6,1,82.4,73.8,47.4,65.5,0.0,,,,,
Top 50 Composite,9,RAPP,2026-04-17,CupHandle,39.71,69.3,1,80.4,61.8,75.0,39.9,11.4,,,,,
Top 50 Composite,10,ECPG,2026-04-15,DarvasBox,78.69,69.0,1,90.4,30.0,69.3,31.9,0.0,,,,,
Top 50 Composite,11,ROKU,2026-05-01,CupHandle,123.58,68.5,1,68.4,68.0,66.7,73.7,1.4,,,,,
Top 50 Composite,12,SILC,2026-04-17,DarvasBox,28.70,67.9,1,75.1,73.5,10.4,93.0,5.8,,,,,
Top 50 Composite,13,NVCR,2026-04-30,CupHandle,15.21,66.6,1,67.2,68.0,68.2,100.0,12.9,,,,,
Top 50 Composite,14,DDOG,2026-05-01,CupHandle,140.53,66.2,1,71.3,68.0,55.7,54.1,7.1,,,,,
Top 50 Composite,15,NGNE,2026-04-15,CupHandle,24.00,65.4,1,71.5,66.9,38.5,41.9,0.0,,,,,
Top 50 Composite,16,CXDO,2026-05-01,CupHandle,7.54,65.1,1,67.7,68.0,54.2,100.0,10.3,,,,,
Top 50 Composite,17,CSCL,2026-04-29,CupHandle,38.09,64.7,1,67.5,78.2,50.0,53.1,14.0,,,,,
Top 50 Composite,18,CBOE,2026-05-01,DarvasBox,326.96,64.4,1,80.6,68.0,19.3,58.1,3.1,,,,,
Top 50 Composite,19,AIP,2026-04-16,CupHandle,21.52,64.2,1,72.3,61.7,37.0,59.4,3.9,,,,,
Top 50 Composite,20,USGO,2026-04-21,CupHandle,12.40,63.7,1,75.5,43.6,100.0,46.5,18.3,,,,,
Top 50 Composite,21,AXGN,2026-04-28,DarvasBox,41.99,63.1,1,74.3,48.0,35.9,54.6,0.7,,,,,
Top 50 Composite,22,PIE,2026-04-13,DarvasBox,28.89,63.0,1,74.2,47.6,54.7,53.4,2.7,,,,,
Top 50 Composite,23,CTNM,2026-04-15,CupHandle,13.25,62.9,1,71.6,68.0,93.8,54.0,0.0,,,,,
Top 50 Composite,24,RILY,2026-04-29,CupHandle,7.56,62.9,1,68.0,72.5,65.1,74.3,0.0,,,,,
Top 50 Composite,25,CORZ,2026-04-21,CupHandle,20.77,62.4,1,72.0,45.5,42.2,49.9,0.7,,,,,
Top 50 Composite,26,INSG,2026-04-21,CupHandle,14.55,62.1,1,67.5,68.0,32.3,100.0,3.1,,,,,
Top 50 Composite,27,SYNA,2026-04-21,CupHandle,86.83,62.1,1,69.5,68.0,33.9,52.7,2.2,,,,,
Top 50 Composite,28,LSE,2026-04-24,CupHandle,5.33,61.9,1,83.0,67.1,51.0,39.1,31.8,,,,,
Top 50 Composite,29,LQDA,2026-04-17,CupHandle,39.47,61.9,1,72.7,61.7,88.5,35.2,0.0,,,,,
Top 50 Composite,30,IMTX,2026-04-30,CupHandle,10.99,61.8,1,78.5,24.1,90.6,61.4,11.4,,,,,
Top 50 Composite,31,BOTT,2026-04-14,CupHandle,51.19,61.5,1,72.2,35.6,80.2,44.2,11.6,,,,,
Top 50 Composite,32,ZM,2026-04-29,CupHandle,95.76,61.3,1,68.6,68.0,37.5,60.9,8.8,,,,,
Top 50 Composite,33,EXTR,2026-04-21,CupHandle,18.67,61.1,1,73.6,68.0,0.5,68.9,9.4,,,,,
Top 50 Composite,34,FLYW,2026-05-01,CupHandle,14.00,60.9,1,66.8,59.3,71.9,59.8,5.7,,,,,
Top 50 Composite,35,KYTX,2026-04-20,CupHandle,11.25,60.9,1,84.6,60.7,21.9,31.8,0.7,,,,,
Top 50 Composite,36,VTVT,2026-04-21,CupHandle,38.50,60.8,1,78.0,68.6,87.5,39.0,20.2,,,,,
Top 50 Composite,37,CZR,2026-04-20,CupHandle,27.65,60.8,1,66.9,74.5,91.7,53.4,0.0,,,,,
Top 50 Composite,38,AUDC,2026-04-30,CupHandle,9.26,60.8,1,75.0,68.0,26.6,86.7,6.7,,,,,
Top 50 Composite,39,RDNW,2026-04-20,CupHandle,6.95,60.3,1,71.0,45.2,97.4,70.2,6.5,,,,,
