List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,QQQS,2026-05-27,DarvasBox,43.80,76.0,1,88.4,70.5,78.6,69.6,13.2,,,,,
Top 50 Composite,2,UFO,2026-05-14,DarvasBox,57.97,74.7,1,81.6,68.0,19.8,76.6,3.5,,,,,
Top 50 Composite,3,DECO,2026-05-19,CupHandle,66.45,74.7,1,81.3,74.4,26.0,54.1,18.8,,,,,
Top 50 Composite,4,OVBC,2026-05-26,DarvasBox,47.96,74.2,1,84.3,74.0,37.0,100.0,10.1,,,,,
Top 50 Composite,5,BULD,2026-05-26,DarvasBox,34.09,74.1,1,86.1,64.6,47.9,100.0,13.6,,,,,
Top 50 Composite,6,NHPBP,2026-05-18,DarvasBox,22.11,73.5,1,88.3,60.2,86.5,64.8,24.6,,,,,
Top 50 Composite,7,COPP,2026-05-15,CupHandle,39.63,73.2,1,80.7,56.5,59.9,37.6,0.7,,,,,
Top 50 Composite,8,LINE,2026-05-27,CupHandle,43.37,72.9,1,81.1,73.0,21.4,64.3,5.7,,,,,
Top 50 Composite,9,WHLRP,2026-05-21,DarvasBox,8.00,71.1,1,87.2,72.3,32.8,81.1,17.2,,,,,
Top 50 Composite,10,AIA,2026-05-27,DarvasBox,141.90,70.5,1,78.1,74.5,39.1,51.0,0.0,,,,,
Top 50 Composite,11,HECO,2026-05-11,CupHandle,58.30,70.2,1,78.3,70.9,22.9,51.1,18.6,,,,,
Top 50 Composite,12,SPYQ,2026-05-08,CupHandle,182.97,69.9,1,77.3,64.1,74.0,100.0,6.4,,,,,
Top 50 Composite,13,GLSI,2026-05-27,CupHandle,29.23,69.7,1,76.1,56.3,75.0,44.9,0.0,,,,,
Top 50 Composite,14,FPXI,2026-05-26,DarvasBox,77.19,69.7,1,80.4,68.0,51.0,59.1,10.6,,,,,
Top 50 Composite,15,KELYB,2026-05-27,CupHandle,18.70,68.9,1,74.9,68.0,38.0,97.1,20.1,,,,,
Top 50 Composite,16,TXG,2026-05-21,CupHandle,24.68,68.8,1,74.5,68.0,38.0,54.3,0.8,,,,,
Top 50 Composite,17,CEPI,2026-05-26,CupHandle,35.05,68.6,1,75.8,59.9,79.7,86.7,13.6,,,,,
Top 50 Composite,18,JSMD,2026-05-08,DarvasBox,92.46,68.1,1,77.6,71.5,63.5,36.4,1.5,,,,,
Top 50 Composite,19,AOTG,2026-05-12,CupHandle,59.90,67.8,1,78.8,68.7,62.5,23.2,15.2,,,,,
Top 50 Composite,20,FBIOP,2026-05-11,CupHandle,13.56,67.4,1,77.4,68.0,14.6,78.2,15.9,,,,,
Top 50 Composite,21,PPIH,2026-05-14,CupHandle,33.50,66.6,1,77.5,70.5,92.7,47.4,13.4,,,,,
Top 50 Composite,22,ENLT,2026-05-26,CupHandle,103.56,66.5,1,80.8,66.5,27.6,61.5,2.1,,,,,
Top 50 Composite,23,ALKS,2026-05-12,CupHandle,38.29,66.3,1,72.9,68.0,47.4,38.9,11.4,,,,,
Top 50 Composite,24,SKYT,2026-05-21,CupHandle,37.00,65.9,1,69.7,73.8,40.6,39.1,0.0,,,,,
Top 50 Composite,25,OSPN,2026-05-26,CupHandle,13.71,65.9,1,74.0,71.4,22.9,52.8,5.9,,,,,
Top 50 Composite,26,TSAT,2026-05-26,DarvasBox,57.80,65.8,1,71.4,49.1,72.4,54.2,0.7,,,,,
Top 50 Composite,27,ITRN,2026-05-27,DarvasBox,63.87,65.7,1,79.1,71.8,21.9,69.9,0.0,,,,,
Top 50 Composite,28,TH,2026-05-11,DarvasBox,18.08,65.4,1,85.2,16.4,35.9,61.5,12.1,,,,,
Top 50 Composite,29,CROX,2026-05-26,CupHandle,116.03,65.2,1,76.8,68.0,34.9,61.0,1.4,,,,,
Top 50 Composite,30,LFVN,2026-05-27,CupHandle,8.05,64.9,1,75.8,68.0,2.1,89.0,9.9,,,,,
Top 50 Composite,31,COPJ,2026-05-26,CupHandle,44.35,64.8,1,77.8,48.6,59.4,35.6,0.0,,,,,
Top 50 Composite,32,BGRO,2026-05-15,CupHandle,42.16,64.7,1,77.5,53.3,86.5,31.6,16.8,,,,,
Top 50 Composite,33,PSC,2026-05-26,DarvasBox,65.82,64.5,1,73.7,70.4,76.0,55.7,0.0,,,,,
Top 50 Composite,34,FYC,2026-05-27,DarvasBox,116.99,64.5,1,74.4,68.0,83.9,51.1,7.1,,,,,
Top 50 Composite,35,RAPP,2026-05-26,CupHandle,39.71,64.5,1,74.2,64.8,28.6,39.7,0.0,,,,,
Top 50 Composite,36,WFRD,2026-05-26,CupHandle,108.84,64.4,1,80.7,50.5,96.9,50.7,11.4,,,,,
Top 50 Composite,37,NXT,2026-05-11,CupHandle,126.26,64.3,1,76.0,73.6,14.1,42.0,2.3,,,,,
Top 50 Composite,38,AMCX,2026-05-27,CupHandle,9.89,64.2,1,77.2,74.7,14.1,48.1,0.0,,,,,
Top 50 Composite,39,DIME,2026-05-26,CupHandle,10.05,64.1,1,77.5,28.0,50.0,60.8,17.3,,,,,
Top 50 Composite,40,NVAX,2026-05-26,CupHandle,10.46,64.1,1,72.4,69.0,14.1,52.3,0.7,,,,,
Top 50 Composite,41,LGRO,2026-05-11,CupHandle,41.90,64.0,1,73.0,68.6,97.9,14.4,17.8,,,,,
Top 50 Composite,42,OPPJ,2026-05-12,DarvasBox,59.66,63.6,1,76.5,46.6,85.9,79.1,11.4,,,,,
Top 50 Composite,43,ATLCP,2026-05-20,CupHandle,24.14,63.6,1,75.7,61.1,99.5,66.7,30.8,,,,,
Top 50 Composite,44,DVXK,2026-05-08,CupHandle,35.15,63.5,1,79.0,32.9,50.0,2.8,13.7,,,,,
Top 50 Composite,45,FCTE,2026-05-26,CupHandle,27.00,63.5,1,71.2,74.0,99.5,50.6,11.9,,,,,
Top 50 Composite,46,BLBD,2026-05-07,DarvasBox,70.84,63.4,1,84.8,41.1,10.4,32.4,0.7,,,,,
Top 50 Composite,47,AVXC,2026-05-27,DarvasBox,83.90,63.2,1,73.5,73.6,46.4,55.3,8.5,,,,,
Top 50 Composite,48,CACC,2026-05-18,CupHandle,555.43,63.1,1,70.5,68.0,65.1,33.1,0.0,,,,,
Top 50 Composite,49,SFNC,2026-05-27,CupHandle,21.35,62.7,1,69.6,74.0,92.7,51.0,0.0,,,,,
Top 50 Composite,50,REMG,2026-05-26,CupHandle,37.50,62.7,1,72.5,73.8,54.2,66.2,12.8,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,HAWK,,,%  $    31.9,,,,,,,,NASDAQ_Yah,oo  79825.00,7      1513463,,
Top 20 Momentum,2,ERNA,,,%  $    11.6,,,,,,,,NASDAQ_Yah,oo   6121.99,6      4479436,,
Top 20 Momentum,3,SMCL,,,%  $    96.6,,,,,,,,NASDAQ_Yah,oo   4374.54,5      1804880,,
Top 20 Momentum,4,VEEE,,,%  $     7.1,,,,,,,,NASDAQ_Yah,oo   4094.12,3        662574,,
Top 20 Momentum,5,FIGG,,,%  $    25.6,,,,,,,,NASDAQ_Yah,oo   3473.82,1      1024037,,
Top 20 Momentum,6,WGRX,,,%  $     3.7,,,,,,,,NASDAQ_Yah,oo   3350.83,2     48094401,,
Top 20 Momentum,7,NAKA,,,%  $     5.6,,,,,,,,NASDAQ_Yah,oo   3188.31,0      4109427,,
Top 20 Momentum,8,CHSN,,,%  $     1.0,,,,,,,,NASDAQ_Yah,oo   3051.52,4     60528430,,
Top 20 Momentum,9,ASBP,,,%  $     5.5,,,,,,,,NASDAQ_Yah,oo   2166.39,3     11079998,,
Top 20 Momentum,10,KALA,,,%  $     2.2,,,,,,,,NASDAQ_Yah,oo   1993.24,9      1388042,,
Top 20 Momentum,11,MSTP,,,%  $    38.2,,,,,,,,NASDAQ_Yah,oo   1642.05,1        275569,,
Top 20 Momentum,12,PPCB,,,%  $     1.7,,,,,,,,NASDAQ_Yah,oo   1600.00,0        525113,,
Top 20 Momentum,13,BMNG,,,%  $    20.7,,,,,,,,NASDAQ_Yah,oo   1537.01,9     10124571,,
Top 20 Momentum,14,MRAL,,,%  $    77.7,,,,,,,,NASDAQ_Yah,oo   1535.79,0        245608,,
Top 20 Momentum,15,BAIG,,,%  $    50.5,,,,,,,,NASDAQ_Yah,oo   1490.78,3        184473,,
Top 20 Momentum,16,YYAI,,,%  $    11.2,,,,,,,,NASDAQ_Yah,oo   1464.59,4        515140,,
Top 20 Momentum,17,AIRE,,,%  $     2.4,,,,,,,,NASDAQ_Yah,oo   1437.50,6        425599,,
Top 20 Momentum,18,AIXI,,,%  $    13.6,,,,,,,,NASDAQ_Yah,oo   1415.02,2      9211929,,
Top 20 Momentum,19,TLIH,,,%  $     3.7,,,,,,,,NASDAQ_Yah,oo   1403.22,4      1142627,,
Top 20 Momentum,20,JAGX,,,%  $     3.2,,,,,,,,NASDAQ_Yah,oo   1362.22,9        178335,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,MU,,,   923.52,,,,,,,,NASDAQ_Yah,,,oo$ 47367649149,35.50
Top 20 Volume,2,NVDA,,,   214.25,,,,,,,,NASDAQ_Yah,,,oo$ 35493898057,-3.63
Top 20 Volume,3,QQQ,,,   735.60,,,,,,,,NASDAQ_Yah,,,oo$ 28518175108,2.20
Top 20 Volume,4,TSLA,,,   442.10,,,,,,,,NASDAQ_Yah,,,oo$ 19643098426,7.83
Top 20 Volume,5,SNDK,,,  1641.64,,,,,,,,NASDAQ_Yah,,,oo$ 18303658236,23.15
Top 20 Volume,6,AMD,,,   518.09,,,,,,,,NASDAQ_Yah,,,oo$ 17013980428,23.06
Top 20 Volume,7,AAPL,,,   312.51,,,,,,,,NASDAQ_Yah,,,oo$ 13419456328,4.93
Top 20 Volume,8,INTC,,,   120.89,,,,,,,,NASDAQ_Yah,,,oo$ 13157612202,11.76
Top 20 Volume,9,MSFT,,,   426.99,,,,,,,,NASDAQ_Yah,,,oo$ 12625347846,0.81
Top 20 Volume,10,GOOGL,,,   390.13,,,,,,,,NASDAQ_Yah,,,oo$  9812619404,-1.72
Top 20 Volume,11,AMZN,,,   274.00,,,,,,,,NASDAQ_Yah,,,oo$  9395829160,3.45
Top 20 Volume,12,META,,,   635.29,,,,,,,,NASDAQ_Yah,,,oo$  8567073908,3.94
Top 20 Volume,13,AVGO,,,   426.58,,,,,,,,NASDAQ_Yah,,,oo$  7176225519,1.40
Top 20 Volume,14,GOOG,,,   386.12,,,,,,,,NASDAQ_Yah,,,oo$  6430864119,-1.78
Top 20 Volume,15,MRVL,,,   204.83,,,,,,,,NASDAQ_Yah,,,oo$  6294639840,21.25
Top 20 Volume,16,QCOM,,,   243.29,,,,,,,,NASDAQ_Yah,,,oo$  6088152583,19.47
Top 20 Volume,17,TQQQ,,,    83.68,,,,,,,,NASDAQ_Yah,,,oo$  5605867091,12.59
