List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,PIE,2026-05-26,DarvasBox,33.24,80.2,1,91.1,70.9,62.0,99.7,3.5,,,,,
Top 50 Composite,2,BULD,2026-05-26,DarvasBox,34.09,78.4,1,86.1,66.0,46.4,78.5,13.6,,,,,
Top 50 Composite,3,NN,2026-05-14,CupHandle,22.18,77.6,1,74.7,63.2,88.0,50.3,0.0,,,,,
Top 50 Composite,4,UFO,2026-05-14,DarvasBox,57.97,76.2,1,81.6,68.0,28.6,74.9,3.0,,,,,
Top 50 Composite,5,NHPBP,2026-05-18,DarvasBox,22.11,76.0,1,88.3,53.4,84.9,99.4,24.8,,,,,
Top 50 Composite,6,COPP,2026-05-15,CupHandle,39.63,74.3,1,80.7,56.0,68.8,30.1,12.1,,,,,
Top 50 Composite,7,ESGE,2026-05-06,DarvasBox,53.88,73.0,1,87.9,52.5,63.5,40.1,2.9,,,,,
Top 50 Composite,8,FNY,2026-05-06,DarvasBox,104.72,73.0,1,84.4,60.6,66.1,38.0,11.4,,,,,
Top 50 Composite,9,OVBC,2026-05-26,DarvasBox,47.96,72.8,1,84.3,70.9,43.8,92.8,11.7,,,,,
Top 50 Composite,10,FPXI,2026-05-26,DarvasBox,77.19,72.4,1,80.4,62.9,51.6,72.9,10.8,,,,,
Top 50 Composite,11,TSAT,2026-05-26,DarvasBox,57.80,72.3,1,71.4,71.9,66.1,47.5,0.7,,,,,
Top 50 Composite,12,TH,2026-05-11,DarvasBox,18.08,72.2,1,85.2,39.2,39.6,26.8,11.4,,,,,
Top 50 Composite,13,COPJ,2026-05-26,CupHandle,44.35,72.2,1,77.8,66.1,71.4,37.5,11.4,,,,,
Top 50 Composite,14,TTRX,2026-05-13,CupHandle,4.01,71.3,1,75.1,67.7,50.0,73.6,9.8,,,,,
Top 50 Composite,15,BBP,2026-05-06,DarvasBox,90.39,71.1,1,92.9,44.9,91.7,20.6,12.2,,,,,
Top 50 Composite,16,PPIH,2026-05-14,CupHandle,33.50,71.0,1,77.5,72.9,92.7,45.7,13.7,,,,,
Top 50 Composite,17,JSMD,2026-05-08,DarvasBox,92.46,69.8,1,77.6,65.5,67.2,37.6,1.8,,,,,
Top 50 Composite,18,SPYQ,2026-05-08,CupHandle,182.97,69.8,1,77.3,52.4,71.4,100.0,6.4,,,,,
Top 50 Composite,19,BLBD,2026-05-07,DarvasBox,70.84,69.3,1,84.8,55.5,9.4,36.5,3.6,,,,,
Top 50 Composite,20,MKSI,2026-05-07,DarvasBox,300.79,68.7,1,69.6,70.8,60.9,34.6,1.4,,,,,
Top 50 Composite,21,FBIOP,2026-05-11,CupHandle,13.56,68.5,1,77.4,74.3,18.8,57.4,16.7,,,,,
Top 50 Composite,22,PSC,2026-05-26,DarvasBox,65.82,68.0,1,73.7,74.8,73.4,52.9,0.0,,,,,
Top 50 Composite,23,LFVN,2026-05-26,CupHandle,6.93,67.7,1,80.0,69.2,9.9,37.5,14.7,,,,,
Top 50 Composite,24,LINE,2026-05-22,CupHandle,40.88,67.6,1,79.8,45.4,37.5,59.3,5.7,,,,,
Top 50 Composite,25,WFRD,2026-05-26,CupHandle,108.84,67.5,1,80.7,55.0,94.8,45.7,2.9,,,,,
Top 50 Composite,26,VECO,2026-05-06,DarvasBox,62.01,67.5,1,83.3,48.8,4.7,23.6,3.6,,,,,
Top 50 Composite,27,ESQ,2026-05-21,CupHandle,111.01,67.2,1,72.2,58.5,99.5,66.2,11.9,,,,,
Top 50 Composite,28,DIME,2026-05-26,CupHandle,10.05,67.1,1,77.5,32.6,50.0,55.3,16.6,,,,,
Top 50 Composite,29,LRCX,2026-05-06,DarvasBox,297.17,67.0,1,72.0,53.0,64.1,47.7,0.0,,,,,
Top 50 Composite,30,ROBT,2026-05-22,CupHandle,55.87,67.0,1,70.6,60.2,81.8,67.8,11.4,,,,,
Top 50 Composite,31,IMVT,2026-05-20,DarvasBox,35.56,67.0,1,86.9,33.7,12.5,46.9,0.7,,,,,
Top 50 Composite,32,ARKO,2026-05-22,CupHandle,7.63,66.8,1,72.2,59.3,40.6,58.5,0.0,,,,,
Top 50 Composite,33,ATLCP,2026-05-20,CupHandle,24.14,66.8,1,75.7,69.5,100.0,44.3,22.3,,,,,
Top 50 Composite,34,NXT,2026-05-11,CupHandle,126.26,66.6,1,76.0,70.0,15.6,53.5,13.9,,,,,
Top 50 Composite,35,CROX,2026-05-26,CupHandle,116.03,66.5,1,76.8,70.2,19.8,57.0,0.4,,,,,
Top 50 Composite,36,ULTI,2026-05-15,CupHandle,13.65,66.5,1,69.3,70.8,50.0,46.8,3.8,,,,,
Top 50 Composite,37,TXG,2026-05-21,CupHandle,24.68,66.5,1,74.5,46.7,43.2,59.1,0.0,,,,,
Top 50 Composite,38,USRD,2026-05-26,CupHandle,37.89,66.1,1,71.7,51.5,90.6,95.9,20.0,,,,,
Top 50 Composite,39,DVXK,2026-05-08,CupHandle,35.15,66.0,1,79.0,42.9,50.0,7.1,17.7,,,,,
Top 50 Composite,40,SRRK,2026-05-26,CupHandle,51.51,65.8,1,71.4,68.0,64.6,51.2,0.7,,,,,
Top 50 Composite,41,ELVA,2026-05-12,CupHandle,10.38,65.8,1,73.1,69.6,28.1,37.1,0.7,,,,,
Top 50 Composite,42,WISE,2026-05-22,CupHandle,40.18,65.8,1,75.6,73.8,44.8,43.0,30.9,,,,,
Top 50 Composite,43,CEPI,2026-05-26,CupHandle,35.05,65.7,1,75.8,35.0,81.8,80.9,14.1,,,,,
Top 50 Composite,44,OSPN,2026-05-26,CupHandle,13.71,65.5,1,74.0,69.7,18.8,51.1,5.7,,,,,
Top 50 Composite,45,SPRX,2026-05-18,CupHandle,46.82,64.5,1,68.4,73.5,38.5,64.5,1.0,,,,,
Top 50 Composite,46,OPPJ,2026-05-12,DarvasBox,59.66,64.3,1,76.5,30.0,78.1,100.0,11.4,,,,,
Top 50 Composite,47,AOTG,2026-05-12,CupHandle,59.90,64.3,1,78.8,45.9,74.5,16.8,24.6,,,,,
Top 50 Composite,48,JTEK,2026-05-15,CupHandle,102.27,64.2,1,74.9,56.8,40.6,40.1,2.9,,,,,
Top 50 Composite,49,CMPR,2026-05-18,DarvasBox,102.88,64.2,1,74.7,69.7,0.5,52.8,6.4,,,,,
Top 50 Composite,50,DECO,2026-05-19,CupHandle,66.45,64.0,1,81.3,40.2,28.6,44.8,29.0,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,HAWK,,,%  $    32.4,,,,,,,,NASDAQ_Yah,oo  81050.00,6      1529980,,
Top 20 Momentum,2,ERNA,,,%  $    11.4,,,,,,,,NASDAQ_Yah,oo   5915.79,3      4683438,,
Top 20 Momentum,3,VEEE,,,%  $     6.6,,,,,,,,NASDAQ_Yah,oo   3516.22,9        720522,,
Top 20 Momentum,4,SMCL,,,%  $    78.6,,,,,,,,NASDAQ_Yah,oo   3303.03,1      2668629,,
Top 20 Momentum,5,WGRX,,,%  $     3.8,,,,,,,,NASDAQ_Yah,oo   3221.74,2     49942712,,
Top 20 Momentum,6,CHSN,,,%  $     1.2,,,,,,,,NASDAQ_Yah,oo   3057.89,0     71225412,,
Top 20 Momentum,7,FIGG,,,%  $    22.6,,,,,,,,NASDAQ_Yah,oo   2934.81,7      1126453,,
Top 20 Momentum,8,NAKA,,,%  $     5.4,,,,,,,,NASDAQ_Yah,oo   2851.61,9      4800231,,
Top 20 Momentum,9,ASBP,,,%  $     5.0,,,,,,,,NASDAQ_Yah,oo   2325.84,7     12260565,,
Top 20 Momentum,10,AIXI,,,%  $    14.4,,,,,,,,NASDAQ_Yah,oo   1872.60,0      9980277,,
Top 20 Momentum,11,KALA,,,%  $     2.1,,,,,,,,NASDAQ_Yah,oo   1786.96,7      1657744,,
Top 20 Momentum,12,MSTP,,,%  $    42.7,,,,,,,,NASDAQ_Yah,oo   1674.10,6        408148,,
Top 20 Momentum,13,INHD,,,%  $     1.3,,,,,,,,NASDAQ_Yah,oo   1562.50,3     33267700,,
Top 20 Momentum,14,PPCB,,,%  $     1.7,,,,,,,,NASDAQ_Yah,oo   1541.51,4        585166,,
Top 20 Momentum,15,MRAL,,,%  $    80.2,,,,,,,,NASDAQ_Yah,oo   1501.00,1        309207,,
Top 20 Momentum,16,YYAI,,,%  $    11.6,,,,,,,,NASDAQ_Yah,oo   1441.72,4        563562,,
Top 20 Momentum,17,BMNG,,,%  $    20.7,,,,,,,,NASDAQ_Yah,oo   1400.00,0     13067923,,
Top 20 Momentum,18,TLIH,,,%  $     3.3,,,,,,,,NASDAQ_Yah,oo   1258.00,9      1195937,,
Top 20 Momentum,19,JAGX,,,%  $     3.1,,,,,,,,NASDAQ_Yah,oo   1190.46,1        210514,,
Top 20 Momentum,20,DKI,,,%  $     6.1,,,,,,,,NASDAQ_Yah,oo   1179.75,3        574565,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,MU,,,   895.88,,,,,,,,NASDAQ_Yah,,,oo$ 43173681745,15.45
Top 20 Volume,2,NVDA,,,   214.86,,,,,,,,NASDAQ_Yah,,,oo$ 36646654767,-8.86
Top 20 Volume,3,QQQ,,,   730.28,,,,,,,,NASDAQ_Yah,,,oo$ 29332225207,2.18
Top 20 Volume,4,TSLA,,,   433.59,,,,,,,,NASDAQ_Yah,,,oo$ 20188873429,-2.19
Top 20 Volume,5,SNDK,,,  1589.55,,,,,,,,NASDAQ_Yah,,,oo$ 18464559889,14.96
Top 20 Volume,6,AMD,,,   503.89,,,,,,,,NASDAQ_Yah,,,oo$ 16373683760,12.05
Top 20 Volume,7,INTC,,,   123.52,,,,,,,,NASDAQ_Yah,,,oo$ 14229226805,6.55
Top 20 Volume,8,AAPL,,,   308.33,,,,,,,,NASDAQ_Yah,,,oo$ 13083901674,3.39
Top 20 Volume,9,MSFT,,,   416.03,,,,,,,,NASDAQ_Yah,,,oo$ 12369344307,1.61
Top 20 Volume,10,GOOGL,,,   388.88,,,,,,,,NASDAQ_Yah,,,oo$  9675959841,-3.04
Top 20 Volume,11,AMZN,,,   265.29,,,,,,,,NASDAQ_Yah,,,oo$  8918171022,-0.72
Top 20 Volume,12,META,,,   612.34,,,,,,,,NASDAQ_Yah,,,oo$  7294997912,-0.98
Top 20 Volume,13,AVGO,,,   422.01,,,,,,,,NASDAQ_Yah,,,oo$  7237208840,-4.04
Top 20 Volume,14,QCOM,,,   248.82,,,,,,,,NASDAQ_Yah,,,oo$  6433254029,24.36
Top 20 Volume,15,GOOG,,,   384.84,,,,,,,,NASDAQ_Yah,,,oo$  6210269737,-3.10
Top 20 Volume,16,SMH,,,   602.14,,,,,,,,NASDAQ_Yah,,,oo$  5720270768,4.12
Top 20 Volume,17,TQQQ,,,    81.95,,,,,,,,NASDAQ_Yah,,,oo$  5647148394,3.80
Top 20 Volume,18,MRVL,,,   208.26,,,,,,,,NASDAQ_Yah,,,oo$  5374731245,14.07
Top 20 Volume,19,SOXX,,,   570.09,,,,,,,,NASDAQ_Yah,,,oo$  4792880029,7.56
Top 20 Volume,20,LITE,,,   910.81,,,,,,,,NASDAQ_Yah,,,oo$  4653598970,-9.08
