List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,BAP,2026-01-13,CupHandle,311.50,77.5,2,74.6,84.5,76.0,61.3,3.9,,,,,
Top 50 Composite,2,JEF,2026-01-07,CupHandle,64.67,74.4,3,79.2,67.1,55.2,56.1,1.0,,,,,
Top 50 Composite,3,AIN,2026-01-08,CupHandle,55.24,74.2,3,76.0,72.9,70.3,42.2,1.7,,,,,
Top 50 Composite,4,JKS,2026-01-12,CupHandle,29.18,73.0,3,74.6,67.9,68.8,77.6,0.0,,,,,
Top 50 Composite,5,OOMA,2026-01-13,CupHandle,12.12,72.2,3,71.7,72.7,81.8,54.9,0.0,,,,,
Top 50 Composite,6,BTU,2026-01-09,CupHandle,33.80,72.1,3,70.9,87.5,57.3,69.8,0.0,,,,,
Top 50 Composite,7,FFWM,2026-01-08,CupHandle,6.31,70.2,3,71.8,71.5,77.1,34.3,0.0,,,,,
Top 50 Composite,8,RKT,2026-01-09,CupHandle,23.29,70.1,3,76.8,63.3,43.2,83.0,0.4,,,,,
Top 50 Composite,9,SSL,2026-01-09,CupHandle,6.87,69.3,3,73.6,67.5,59.9,61.4,1.0,,,,,
Top 50 Composite,10,TPVG,2025-12-31,CupHandle,6.54,68.8,3,68.7,69.7,91.7,36.0,0.0,,,,,
Top 50 Composite,11,CLH,2026-01-09,CupHandle,253.42,68.8,3,71.6,64.1,73.4,66.7,0.9,,,,,
Top 50 Composite,12,NVGS,2026-01-07,CupHandle,18.48,68.6,3,70.6,70.2,68.2,66.0,0.0,,,,,
Top 50 Composite,13,BA,2026-01-13,CupHandle,244.55,68.5,3,75.2,66.8,49.5,62.4,6.5,,,,,
Top 50 Composite,14,BALL,2026-01-06,CupHandle,54.30,67.9,3,73.2,66.3,63.0,35.0,0.0,,,,,
Top 50 Composite,15,HLIO,2026-01-06,CupHandle,59.46,67.1,3,72.1,67.2,57.8,56.5,0.0,,,,,
Top 50 Composite,16,SMFG,2026-01-09,CupHandle,20.20,66.9,3,72.3,68.7,57.3,62.1,8.0,,,,,
Top 50 Composite,17,IHS,2026-01-07,CupHandle,7.64,66.7,3,75.0,52.6,55.7,73.0,0.0,,,,,
Top 50 Composite,18,PM,2026-01-05,CupHandle,159.86,66.7,3,66.8,78.2,76.6,45.6,1.8,,,,,
Top 50 Composite,19,BDX,2026-01-05,CupHandle,198.96,66.4,3,71.0,63.6,70.8,42.3,0.0,,,,,
Top 50 Composite,20,LTM,2026-01-13,CupHandle,58.47,66.2,3,75.5,49.4,56.2,66.6,0.0,,,,,
Top 50 Composite,21,SNDR,2026-01-06,CupHandle,28.56,66.1,3,66.6,71.2,86.5,42.1,1.5,,,,,
Top 50 Composite,22,PEN,2026-01-06,CupHandle,316.97,65.9,3,70.2,54.3,79.2,73.5,0.0,,,,,
Top 50 Composite,23,REVG,2026-01-13,CupHandle,68.15,65.8,3,71.0,48.8,87.5,56.2,0.0,,,,,
Top 50 Composite,24,AMBQ,2026-01-13,CupHandle,32.88,65.8,3,75.6,51.7,50.0,64.8,0.0,,,,,
Top 50 Composite,25,ARR,2026-01-06,CupHandle,18.22,65.3,3,72.5,60.5,52.6,66.9,0.1,,,,,
Top 50 Composite,26,TKR,2026-01-13,CupHandle,91.68,65.2,3,71.9,58.8,61.5,57.1,0.0,,,,,
Top 50 Composite,27,BROS,2026-01-06,CupHandle,63.26,64.6,4,72.7,59.0,55.7,45.0,0.0,,,,,
Top 50 Composite,28,AXL,2026-01-06,CupHandle,7.05,64.5,4,69.1,70.4,59.4,51.0,1.5,,,,,
Top 50 Composite,29,TPB,2026-01-09,CupHandle,109.97,64.4,4,72.4,62.2,47.9,56.4,0.0,,,,,
Top 50 Composite,30,AX,2026-01-06,CupHandle,90.59,64.0,4,68.1,70.0,66.7,36.9,0.0,,,,,
Top 50 Composite,31,WPP,2026-01-05,CupHandle,23.55,63.8,4,84.5,9.0,55.7,46.1,0.0,,,,,
Top 50 Composite,32,LZB,2026-01-08,CupHandle,39.02,63.7,4,70.0,71.3,47.9,45.5,0.0,,,,,
Top 50 Composite,33,DIN,2025-12-29,CupHandle,32.48,63.6,4,73.1,62.6,39.1,53.0,0.0,,,,,
Top 50 Composite,34,HUN,2026-01-08,CupHandle,11.35,63.5,4,69.0,68.3,53.1,62.8,0.0,,,,,
Top 50 Composite,35,TEX,2026-01-08,CupHandle,58.66,63.3,4,69.1,47.5,85.9,61.6,0.0,,,,,
Top 50 Composite,36,SWK,2026-01-08,CupHandle,81.49,63.1,4,72.0,71.7,27.1,56.4,0.0,,,,,
Top 50 Composite,37,HZO,2026-01-08,CupHandle,27.55,63.0,4,64.6,72.8,72.4,58.5,0.0,,,,,
Top 50 Composite,38,SARO,2026-01-06,CupHandle,30.38,62.9,4,66.2,72.4,65.1,52.9,1.7,,,,,
Top 50 Composite,39,VSH,2026-01-07,CupHandle,16.20,62.8,4,72.7,51.7,54.2,68.7,5.1,,,,,
Top 50 Composite,40,WY,2026-01-09,CupHandle,25.73,62.8,4,70.8,86.2,10.9,60.4,3.6,,,,,
Top 50 Composite,41,CVLG,2026-01-06,CupHandle,24.66,62.6,4,73.7,66.8,25.5,44.0,0.3,,,,,
Top 50 Composite,42,DAC,2026-01-07,Spoon,98.23,62.6,4,71.0,74.3,31.2,56.0,5.9,,,,,
Top 50 Composite,43,SFL,2026-01-09,CupHandle,8.30,62.4,4,68.6,68.3,51.0,55.9,0.0,,,,,
Top 50 Composite,44,KNF,2026-01-13,CupHandle,78.75,62.1,4,71.5,59.3,47.9,48.1,0.0,,,,,
Top 50 Composite,45,DOV,2026-01-06,CupHandle,203.50,62.1,4,67.2,64.5,68.2,44.8,0.0,,,,,
Top 50 Composite,46,EMN,2026-01-08,CupHandle,68.78,61.8,4,62.4,89.7,55.2,47.2,0.0,,,,,
Top 50 Composite,47,ELV,2026-01-06,CupHandle,371.37,61.7,4,68.7,54.8,72.9,40.6,0.0,,,,,
Top 50 Composite,48,RRX,2026-01-09,CupHandle,152.65,61.6,4,62.0,70.5,85.9,55.8,0.0,,,,,
Top 50 Composite,49,TSN,2026-01-12,CupHandle,59.42,61.5,4,63.4,63.1,89.1,54.4,0.0,,,,,
Top 50 Composite,50,PIPR,2026-01-05,CupHandle,366.06,61.0,4,63.1,70.9,76.6,49.9,0.0,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,RPT,,,    16.30,,,,,,,,NYSE,471.93,109412,,
Top 20 Momentum,2,AMCR,,,    44.16,,,,,,,,NYSE,429.50,13924976,,
Top 20 Momentum,3,BKKT,,,    19.39,,,,,,,,NYSE,88.62,1601446,,
Top 20 Momentum,4,MVO,,,     2.22,,,,,,,,NYSE,77.60,812055,,
Top 20 Momentum,5,BE,,,   139.17,,,,,,,,NYSE,73.51,10794087,,
Top 20 Momentum,6,BW,,,     8.31,,,,,,,,NYSE,72.77,3000219,,
Top 20 Momentum,7,LAR,,,     8.29,,,,,,,,NYSE,67.47,4020526,,
Top 20 Momentum,8,BKSY,,,    28.30,,,,,,,,NYSE,61.99,1521116,,
Top 20 Momentum,9,LITB,,,     2.96,,,,,,,,NYSE,60.87,34492,,
Top 20 Momentum,10,KRMN,,,   109.49,,,,,,,,NYSE,60.75,2096868,,
Top 20 Momentum,11,AP,,,     5.78,,,,,,,,NYSE,58.79,277257,,
Top 20 Momentum,12,RDW,,,    10.86,,,,,,,,NYSE,54.70,21282109,,
Top 20 Momentum,13,LZM,,,     5.68,,,,,,,,NYSE,51.06,303568,,
Top 20 Momentum,14,NEXA,,,    11.94,,,,,,,,NYSE,50.19,854750,,
Top 20 Momentum,15,RYAM,,,     8.54,,,,,,,,NYSE,49.56,809370,,
Top 20 Momentum,16,SPIR,,,    10.90,,,,,,,,NYSE,49.32,824207,,
Top 20 Momentum,17,GCO,,,    35.64,,,,,,,,NYSE,48.87,224252,,
Top 20 Momentum,18,TGE,,,     1.43,,,,,,,,NYSE,47.39,148905,,
Top 20 Momentum,19,AGL,,,     1.02,,,,,,,,NYSE,45.96,5879049,,
Top 20 Momentum,20,PL,,,    25.44,,,,,,,,NYSE,45.45,11947511,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,TSM,,,   341.64,,,,,,,,NYSE,,,  5604523641,6.89
Top 20 Volume,2,ORCL,,,   189.85,,,,,,,,NYSE,,,  3613789111,-2.99
Top 20 Volume,3,JPM,,,   310.90,,,,,,,,NYSE,,,  3374412104,-4.48
Top 20 Volume,4,LLY,,,  1077.19,,,,,,,,NYSE,,,  3257052815,-0.29
Top 20 Volume,5,WMT,,,   120.04,,,,,,,,NYSE,,,  3146780671,6.46
Top 20 Volume,6,BABA,,,   167.01,,,,,,,,NYSE,,,  2980128841,7.24
Top 20 Volume,7,V,,,   329.17,,,,,,,,NYSE,,,  2940586760,-5.00
Top 20 Volume,8,XOM,,,   129.13,,,,,,,,NYSE,,,  2659713195,5.28
Top 20 Volume,9,UNH,,,   338.96,,,,,,,,NYSE,,,  2248537462,0.76
Top 20 Volume,10,GS,,,   932.67,,,,,,,,NYSE,,,  2193001997,2.00
Top 20 Volume,11,MA,,,   542.65,,,,,,,,NYSE,,,  2178547218,-3.64
Top 20 Volume,12,BA,,,   244.55,,,,,,,,NYSE,,,  2174947671,7.37
Top 20 Volume,13,BAC,,,    54.54,,,,,,,,NYSE,,,  2003270119,-2.52
Top 20 Volume,14,JNJ,,,   219.57,,,,,,,,NYSE,,,  1925363901,5.89
Top 20 Volume,15,HD,,,   375.95,,,,,,,,NYSE,,,  1900760843,8.71
Top 20 Volume,16,BE,,,   139.17,,,,,,,,NYSE,,,  1898242421,41.02
Top 20 Volume,17,CRM,,,   233.53,,,,,,,,NYSE,,,  1840913580,-7.92
Top 20 Volume,18,GEV,,,   644.18,,,,,,,,NYSE,,,  1790077303,-5.20
Top 20 Volume,19,C,,,   112.41,,,,,,,,NYSE,,,  1760842098,-5.30
Top 20 Volume,20,PG,,,   144.63,,,,,,,,NYSE,,,  1687786281,2.00
