Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
A,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.758443,0.0,1.072273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.830682,-2.72816,0,0,,,,50.0
AA,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.493075,0.0,1.332761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.962027,-33.946083,0,0,,,,50.0
AAM,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.02905,0.0,1.479978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093723,0.178555,0,0,,,,50.0
AAMI,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.668885,0.0,0.752158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.207499,0.467351,0,0,,,,50.0
AAP,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.797715,0.0,1.084439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.459339,-5.635493,0,0,,,,50.0
AAPw,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.16989,0.0,0.888726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.747178,2.463807,0,0,,,,50.0
AAT,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.49849,0.0,0.795004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29607,4.078234,0,0,,,,50.0
AAUC,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.00195,0.0,0.486153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.709844,-11.691348,0,0,,,,50.0
AApB,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.03738,0.0,1.028028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.699022,6.13372,0,0,,,,50.0
AB,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.6856,0.0,0.783065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321971,-0.709419,0,0,,,,50.0
ABBV,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,6.713494,0.0,0.758922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437135,13.300756,0,0,,,,50.0
ABCB,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.917565,0.0,0.811189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.404172,3.198214,0,0,,,,50.0
ABEV,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.076245,0.0,0.866763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.82166,-1.628663,0,0,,,,50.0
ABG,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,6.352999,0.0,0.930391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825143,5.835828,0,0,,,,50.0
ABM,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.210625,0.0,0.646554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406864,4.690073,0,0,,,,50.0
ABR,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.19684,0.0,1.451403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.225092,-6.994327,0,0,,,,50.0
ABT,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.502969,0.0,0.819206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893104,5.171271,0,0,,,,50.0
ABX,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.4961,0.0,1.186173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590103,33.524685,0,0,,,,50.0
ACA,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.079643,0.0,0.756422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061953,17.678488,0,0,,,,50.0
ACB,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.145975,0.0,0.94695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.942649,-21.407625,0,0,,,,50.0
ACCO,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.136155,0.0,0.892396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.692306,-1.285352,0,0,,,,50.0
ACEL,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.37125,0.0,0.715078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.348137,2.98013,0,0,,,,50.0
ACH,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.25455,0.0,1.032923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.309941,24.313731,0,0,,,,50.0
ACHR,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.380805,0.0,0.811278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.325584,-15.532284,0,0,,,,50.0
ACI,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.5025,0.0,0.644814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.325941,-13.382899,0,0,,,,50.0
ACIW,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.807986,0.0,0.981745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11553,31.296991,0,0,,,,50.0
ACIw,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.807986,0.0,0.981745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11553,31.296991,0,0,,,,50.0
ACL,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,747.5,0.0,1.566835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.616162,35.168196,0,0,,,,50.0
ACLO,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.04974,0.0,0.996376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297055,0.0,0,0,,,,50.0
ACM,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.228251,0.0,0.852028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.736395,-4.177839,0,0,,,,50.0
ACN,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,7.636982,0.0,0.777227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.245901,-21.349534,0,0,,,,50.0
ACP,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.065635,0.0,0.688381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961542,0.0,0,0,,,,50.0
ACPPA,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.41721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.455928,-1.107203,0,0,,,,50.0
ACR,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.750585,0.0,0.307138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.754366,-6.283856,0,0,,,,50.0
ACRE,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.143,0.0,0.784368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.111108,-9.355506,0,0,,,,50.0
ACV,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.704215,0.0,1.084835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.411431,2.871873,0,0,,,,50.0
ACVA,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.336595,0.0,1.026041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.781645,23.716808,0,0,,,,50.0
AD,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.95226,0.0,0.958364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.191938,-32.17493,0,0,,,,50.0
ADC,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.306125,0.0,1.007259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878268,6.389951,0,0,,,,50.0
ADCT,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.11835,0.0,0.935729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62616,30.919503,0,0,,,,50.0
ADM,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.064589,0.0,0.916408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091622,0.08726,0,0,,,,50.0
ADNT,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.9621,0.0,1.017593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761705,-17.062246,0,0,,,,50.0
ADT,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.172995,0.0,1.168552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538462,0.899549,0,0,,,,50.0
ADX,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.434345,0.0,0.926963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775537,0,0,,,,50.0
AEB,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AEE,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,2.263,0.0,0.783569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132698,5.636958,0,0,,,,50.0
AEFC,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.153605,0.0,0.695212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.957438,-1.741424,0,0,,,,50.0
AEG,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.1395,0.0,1.033835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.317544,6.082725,0,0,,,,50.0
AEM,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,7.162549,0.0,0.971803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.600919,-10.622418,0,0,,,,50.0
AEO,NYSE,2026-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.83539,0.0,0.944368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.116285,-5.610186,0,0,,,,50.0
