Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AAP,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.817215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772931,5.304983,0,0,,,,50.0
AAp,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.817215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772931,5.304983,0,0,,,,50.0
ACCS,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.752774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.047732,13.78849,0,0,,,,50.0
ACU,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.821217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322385,4.564703,0,0,,,,50.0
AEF,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.920021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142855,-3.255208,0,0,,,,50.0
AEON,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.171144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.55172,-14.150936,0,0,,,,50.0
AIM,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.029724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.6,-14.376813,0,0,,,,50.0
AIRI,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.779282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.548392,-4.74777,0,0,,,,50.0
AMA,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AMBO,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.144717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.500002,27.745666,0,0,,,,50.0
AMPE,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.071072,0.0,0.325774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.517858,0,0,,,,50.0
AMS,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,3.217587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.14231,-35.885163,0,0,,,,50.0
AMZE,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,2.145564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.603012,-52.409635,0,0,,,,50.0
ANV,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.436981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549252,0.487518,0,0,,,,50.0
APT,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.125978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.772728,-10.83172,0,0,,,,50.0
APUS,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.185638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428571,44.61539,0,0,,,,50.0
AREN,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.916905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.847158,-37.499996,0,0,,,,50.0
ARMN,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.29425,0.0,0.56595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6021,-0.155203,0,0,,,,50.0
ARMP,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.297052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.045404,-0.4717,0,0,,,,50.0
ASM,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.712578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.973063,-13.537675,0,0,,,,50.0
ATCH,AMEX,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.377282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.990109,0.863637,0,0,,,,50.0
