Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AAp,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,3.583995,0.0,1.463505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.204932,22.842086,0,0,,,,50.0
ACCS,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.447545,0.0,1.075535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.827585,-27.521011,0,0,,,,50.0
ACU,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.398885,0.0,0.768614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182686,-0.113842,0,0,,,,50.0
AEF,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.146,0.0,0.987989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361879,9.329823,0,0,,,,50.0
AEON,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.099585,0.0,0.464468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692312,-17.647059,0,0,,,,50.0
AIM,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.209995,0.0,0.420494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666678,1.70941,0,0,,,,50.0
AIRI,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.1725,0.0,1.898773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25688,-9.365557,0,0,,,,50.0
AMA,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AMBO,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.2051,0.0,1.905266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.229569,-16.479402,0,0,,,,50.0
AMPE,AMEX,2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.037667,0.0,1.149053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,-96.081475,0,0,,,,50.0
