Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
ZYME,NYSE,2026-08-19,-0.025463,0.153262,0.008477,0.008681,0.632763,0.997551,40.0,0,POS,0.24707,0.974,1.025986,1.213694,68.391473,4.556189,0.463496,0.987704,0.127562,3.418239,0.59648,27.209999,9.145603,13.139293,18,7,100.0,0.16032233716020106,80.0,50.0
FLNG,NYSE,2026-08-19,-0.066565,0.246345,-0.117603,0.009549,0.514921,0.996763,40.0,0,POS,0.072188,0.71183,1.943684,1.26672,63.411403,5.409047,0.117583,1.058386,0.067796,3.62559,-0.624339,32.48,10.101693,3.769969,18,7,100.0,0.16032233716020106,80.0,50.0
FPH,NYSE,2026-08-19,-0.028936,0.097701,-0.107106,0.011285,0.53828,0.994677,40.0,0,POS,0.077241,0.166415,-0.556025,0.769107,48.837725,1.374643,-0.014548,0.971253,-0.002629,4.538126,0.771199,5.16,-0.3861,0.781249,18,7,100.0,0.16032233716020106,80.0,50.0
FPA,NYSE,2026-08-19,0.032428,0.102685,0.079056,0.008789,0.566307,0.997423,40.0,0,POS,0.160822,1.218775,-0.311411,0.445322,52.641197,-4.01221,0.44606,1.089925,-0.015077,3.515928,-0.072936,49.082802,-0.621983,3.900932,18,7,100.0,0.16032233716020106,80.0,50.0
FOUR,NYSE,2026-08-19,1.0,1.0,1.0,0.007812,0.581943,1.0,40.0,0,POS,0.402353,3.6415,-0.302774,0.910855,49.404882,2.407462,0.0,0.0,0.004823,5.535604,-0.26289,47.130001,7.30875,-2.260473,18,7,100.0,0.16032233716020106,80.0,50.0
RLI,NYSE,2026-08-19,-0.02487,0.097999,0.013329,0.013021,0.548571,0.994819,40.0,0,POS,0.085761,2.100751,-1.126643,0.62914,58.160107,3.101861,-0.138805,1.017032,0.073974,3.983105,-0.513214,64.309998,2.192908,9.01847,18,7,100.0,0.16032233716020106,80.0,50.0
RLJ,NYSE,2026-08-19,0.043058,0.123671,0.155861,0.007812,0.600294,1.0,40.0,0,POS,0.219142,0.38329,-1.043411,0.719596,45.997021,3.7565,-0.09722,1.303874,-0.021249,5.311854,-0.79074,11.34,4.036702,-8.029195,18,7,100.0,0.16032233716020106,80.0,50.0
FNV,NYSE,2026-08-19,-0.061139,0.17607,-0.063062,0.012153,0.540141,0.990275,40.0,0,POS,0.208087,7.54984,0.309341,0.89999,68.561347,2.204236,1.692112,0.947577,0.156735,3.109226,-0.130344,251.070007,6.412649,17.262158,18,7,100.0,0.16032233716020106,80.0,50.0
FMY,NYSE,2026-08-19,-0.107988,0.272892,-0.152673,0.013021,0.436249,0.993662,40.0,0,POS,0.030615,0.13256,0.789706,1.259477,55.798013,0.78283,0.02293,0.985012,0.006671,3.307328,0.128516,11.73,0.773189,1.033591,18,7,100.0,0.16032233716020106,80.0,50.0
FMX,NYSE,2026-08-19,-0.029475,0.086878,-0.083762,0.010417,0.57979,0.992688,40.0,0,POS,0.148039,3.960749,0.607653,0.775042,41.159995,1.875783,-0.566602,1.111872,-0.056662,3.569623,-0.009173,118.720001,1.038299,-9.318666,18,7,100.0,0.16032233716020106,80.0,50.0
FMS,NYSE,2026-08-19,0.027909,0.094682,-0.00977,0.007812,0.56742,1.0,40.0,0,POS,0.107808,0.55475,-0.618235,0.66484,47.326929,2.737133,-0.13893,1.031722,-0.001449,4.448818,0.047361,23.84,0.505906,-1.893,18,7,100.0,0.16032233716020106,80.0,50.0
RMAX,NYSE,2026-08-19,0.001399,0.105379,-0.039356,0.009549,0.521351,0.996763,40.0,0,POS,0.607048,0.6775,-0.317263,1.463537,81.48675,3.690992,0.428533,1.250315,0.376813,4.048349,0.246594,14.41,16.869424,34.171324,18,7,100.0,0.16032233716020106,80.0,50.0
FMN,NYSE,2026-08-19,0.012929,0.089289,-0.052821,0.008681,0.55681,0.997551,40.0,0,POS,0.014577,0.13025,-0.027546,0.980845,43.229889,-2.930393,0.006123,1.008861,-0.012901,3.228257,0.372759,11.11,-0.179699,-1.068565,18,7,100.0,0.16032233716020106,80.0,50.0
FMC,NYSE,2026-08-19,-0.021493,0.098709,-1.5e-05,0.009549,0.566731,0.996763,0.0,999,,0.188176,0.58558,-0.144398,0.745538,50.939156,4.781533,0.021878,0.8117,-0.020762,9.473017,1.374676,10.81,5.566413,-8.23429,18,7,100.0,0.16032233716020106,80.0,50.0
FLXR,NYSE,2026-08-19,1.0,1.0,1.0,0.007812,0.593027,1.0,40.0,0,POS,0.006456,0.10375,-0.299698,1.090268,55.575139,2.323254,0.0,0.0,0.000579,4.307349,-1.066179,39.029999,0.334183,0.205386,18,7,100.0,0.16032233716020106,80.0,50.0
FLUT,NYSE,2026-08-19,0.02319,0.124277,0.035362,0.009549,0.620886,0.995114,40.0,0,POS,0.199086,4.920086,-0.429939,0.553711,48.322393,2.679766,-0.142841,0.75666,-0.043411,4.946821,-0.360336,99.160004,1.101144,-0.641282,18,7,100.0,0.16032233716020106,80.0,50.0
FLR,NYSE,2026-08-19,-0.090803,0.171838,-0.142698,0.012153,0.538726,0.993546,40.0,0,POS,0.171192,2.627965,-0.537831,0.718392,55.576721,-1.016177,0.259918,1.084959,0.053075,7.728663,1.201075,54.060001,3.9016,4.787752,18,7,100.0,0.16032233716020106,80.0,50.0
RMM,NYSE,2026-08-19,0.009568,0.12425,-0.036092,0.008681,0.533111,0.997551,40.0,0,POS,0.023275,0.178125,-0.656483,0.805965,43.643555,-1.269061,0.003468,1.027829,-0.013389,3.482049,0.338315,14.39,-0.552867,-1.167583,18,7,100.0,0.16032233716020106,80.0,50.0
