List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,LSAK,2026-03-13,CupHandle,4.92,60.3,1,74.3,85.8,51.0,87.2,1.9,,,,,
Top 50 Composite,2,TERN,2026-03-18,CupHandle,47.78,54.5,2,70.8,70.7,60.4,68.7,0.0,,,,,
Top 50 Composite,3,FGBIP,2026-03-02,CupHandle,17.97,53.6,2,79.1,50.6,94.3,69.6,21.3,,,,,
Top 50 Composite,4,RLAY,2026-02-27,DarvasBox,10.26,53.4,2,84.6,35.9,29.7,36.6,0.7,,,,,
Top 50 Composite,5,INTG,2026-03-18,CupHandle,37.51,52.1,2,74.4,46.7,69.3,65.4,12.6,,,,,
Top 50 Composite,6,NYAX,2026-03-09,CupHandle,56.03,50.9,2,74.6,67.5,18.8,86.0,12.3,,,,,
Top 50 Composite,7,QCMD,2026-03-10,CupHandle,27.04,50.5,2,70.6,74.5,50.0,23.5,14.4,,,,,
Top 50 Composite,8,ESLT,2026-03-17,DarvasBox,1014.33,50.1,2,77.0,68.1,0.5,53.5,5.7,,,,,
Top 50 Composite,9,VMD,2026-03-09,DarvasBox,9.29,49.5,2,78.4,54.8,0.5,70.3,0.7,,,,,
Top 50 Composite,10,MBBC,2026-02-27,DarvasBox,14.04,49.2,2,77.5,58.7,49.5,46.0,25.5,,,,,
Top 50 Composite,11,ORKA,2026-03-13,DarvasBox,40.00,49.2,2,74.7,50.0,21.9,95.8,0.0,,,,,
Top 50 Composite,12,ASRT,2026-03-17,CupHandle,12.50,47.4,2,64.0,50.0,83.3,100.0,7.8,,,,,
Top 50 Composite,13,SPC,2026-03-16,CupHandle,19.49,47.4,2,73.2,32.4,99.0,100.0,14.0,,,,,
Top 50 Composite,14,CNTA,2026-03-18,CupHandle,28.71,47.1,2,67.7,70.8,31.8,50.4,0.0,,,,,
Top 50 Composite,15,VALN,2026-03-10,CupHandle,11.39,47.1,2,75.9,68.5,20.8,37.5,14.3,,,,,
Top 50 Composite,16,KBWR,2026-03-06,DarvasBox,74.17,46.8,2,80.2,38.0,30.7,70.9,13.9,,,,,
Top 50 Composite,17,WDGF,2026-03-02,CupHandle,35.86,45.9,2,73.8,65.9,50.0,55.1,24.8,,,,,
Top 50 Composite,18,NSYS,2026-03-12,CupHandle,9.51,45.5,2,69.6,72.8,46.9,64.7,16.1,,,,,
Top 50 Composite,19,IRDM,2026-03-03,CupHandle,24.00,45.2,2,62.3,77.7,40.6,53.9,0.0,,,,,
Top 50 Composite,20,TOYO,2026-03-18,CupHandle,8.85,44.4,3,59.8,73.9,66.1,32.6,3.8,,,,,
Top 50 Composite,21,ECOR,2026-03-03,CupHandle,7.61,43.7,3,67.8,56.3,45.8,42.3,20.6,,,,,
Top 50 Composite,22,GLRE,2026-03-13,CupHandle,15.60,43.1,3,61.0,88.7,3.6,100.0,2.0,,,,,
Top 50 Composite,23,PTEN,2026-03-09,DarvasBox,9.27,43.1,3,67.2,67.3,12.0,54.0,2.3,,,,,
Top 50 Composite,24,FCFS,2026-03-03,DarvasBox,195.23,42.8,3,81.5,20.7,23.4,46.7,11.4,,,,,
Top 50 Composite,25,QQDN,2026-03-17,CupHandle,29.58,42.5,3,64.5,69.6,50.0,50.3,25.3,,,,,
Top 50 Composite,26,FAST,2026-03-05,CupHandle,47.30,42.3,3,69.4,52.5,65.1,41.8,0.0,,,,,
Top 50 Composite,27,HYDR,2026-03-04,CupHandle,39.47,42.0,3,72.4,34.9,52.6,41.1,11.1,,,,,
Top 50 Composite,28,DMLP,2026-03-06,CupHandle,26.88,41.8,3,70.5,52.7,21.9,40.2,2.9,,,,,
Top 50 Composite,29,AVS,2026-03-17,CupHandle,10.01,41.5,3,64.1,73.0,35.9,31.3,11.4,,,,,
Top 50 Composite,30,ITEQ,2026-03-02,CupHandle,58.62,41.2,3,64.1,81.9,29.2,29.5,24.0,,,,,
Top 50 Composite,31,SIXG,2026-03-19,DarvasBox,70.28,41.2,3,65.3,68.2,27.6,67.5,11.4,,,,,
Top 50 Composite,32,USGO,2026-03-02,CupHandle,14.54,40.9,3,78.4,18.5,39.6,37.9,15.0,,,,,
