Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
FIG,NYSE,2026-09-22,0.018303,0.125227,-0.112658,0.007812,0.441792,1.0,40.0,0,POS,0.385402,1.511625,-0.093223,1.046054,38.167183,-1.780197,-0.260939,0.991647,-0.11669,3.428694,0.235251,21.76,-5.637464,-28.935338,18,7,100.0,100.0,80.0,50.0
RQI,NYSE,2026-09-22,0.050362,0.12331,0.037549,0.009549,0.619322,0.996763,0.0,999,,0.106417,0.161685,-0.411062,0.958724,34.051861,5.234919,-0.044775,0.982153,-0.072665,4.030928,0.439594,11.35,-1.561139,-8.541495,18,7,100.0,100.0,80.0,50.0
RDDT,NYSE,2026-09-22,1.0,1.0,1.0,0.007812,0.719386,1.0,0.0,999,,0.11498,7.065717,-0.022884,1.402884,51.733927,2.625654,0.0,0.0,-0.056925,7.261051,-0.370073,151.979996,-4.792338,-2.175595,18,7,100.0,100.0,80.0,50.0
RDW,NYSE,2026-09-22,-0.031357,0.114314,-0.115993,0.007812,0.590478,1.0,0.0,999,,0.156746,0.6197,-0.405709,1.370418,56.730015,4.75565,0.122849,0.979453,0.042322,3.282245,0.56883,11.27,4.448568,0.0,18,7,100.0,100.0,80.0,50.0
AME,NYSE,2026-09-22,-0.01244,0.122287,-0.078183,0.009549,0.552662,0.995114,0.0,999,,0.062035,4.92,-0.233224,1.029947,53.721176,4.718331,0.486153,1.055987,0.019675,3.674831,0.021152,246.449997,5.118362,0.509788,18,7,100.0,100.0,80.0,50.0
AMG,NYSE,2026-09-22,-0.076071,0.097545,-0.043769,0.007812,0.66855,1.0,0.0,999,,0.095084,10.425699,-0.55303,1.173337,54.362548,5.021017,-0.250726,1.131994,0.008334,4.673552,-0.52809,366.170013,5.239412,-1.192688,18,7,100.0,100.0,80.0,50.0
FREpX,NYSE,2026-09-22,-0.07253,0.188996,-0.070614,0.007812,0.718905,0.0,0.0,999,,0.029605,0.10331,0.0,0.0,56.740816,6.077417,-0.026488,0.0,0.0,4.213859,0.100577,18.531601,1.798487,-0.713641,16,6,100.0,100.0,80.0,50.0
CLF,NYSE,2026-09-22,-0.046931,0.098606,-0.090662,0.009549,0.495758,0.996763,40.0,0,POS,0.121609,0.53125,0.111433,1.420994,56.398383,-0.36086,0.013001,1.026668,0.101506,6.871982,1.549011,12.87,5.925928,8.791209,18,7,100.0,100.0,80.0,50.0
FUBO,NYSE,2026-09-22,-0.045137,0.228733,-0.088998,0.012153,0.48964,0.993546,40.0,0,POS,0.213494,0.699685,-0.87208,1.177577,45.102475,0.638607,-0.182128,1.345729,-0.047233,4.38775,-0.271174,9.63,-9.150946,-4.653468,18,7,100.0,100.0,80.0,50.0
BBW,NYSE,2026-09-22,0.015867,0.207331,0.036683,0.009549,0.55186,0.996763,40.0,0,POS,0.264678,1.867425,0.377089,0.938904,36.45742,5.891893,-0.172629,0.790732,-0.210193,23.078531,-3.364583,25.959999,-1.554804,-8.720117,18,7,100.0,100.0,80.0,50.0
CLDT,NYSE,2026-09-22,0.015666,0.157453,0.158299,0.013021,0.568046,0.987933,0.0,999,,0.067899,0.311395,-0.18952,1.58099,52.557239,4.703126,-0.000298,1.316539,-0.007105,2.998457,-0.435148,13.08,0.229883,-3.18283,18,7,100.0,100.0,80.0,50.0
CVEO,NYSE,2026-09-22,-0.115606,0.172858,-0.094896,0.008681,0.585333,0.997551,0.0,999,,0.043812,0.853501,-0.122618,1.551725,58.331486,4.312916,0.020938,1.113016,-0.009635,6.993355,-0.641754,33.200001,-1.072707,-0.449768,18,7,100.0,100.0,80.0,50.0
TOT,NYSE,2026-09-22,-0.118119,0.190072,-0.215435,0.007812,0.673753,1.0,40.0,0,POS,0.029349,0.16906,-0.544229,0.165999,52.73944,1.870096,0.006836,1.061043,0.007055,2.851129,0.393126,24.1528,1.452516,-0.004556,18,7,100.0,100.0,80.0,50.0
TMS,NYSE,2026-09-22,-0.180322,0.584782,-0.598894,0.007812,0.724224,0.0,0.0,999,,0.37664,0.626105,-0.085697,2.240433,57.919622,1.755767,0.177052,0.0,0.0,4.033072,0.607707,8.5,22.302162,30.368099,16,4,100.0,100.0,80.0,50.0
NGVT,NYSE,2026-09-22,0.001024,0.137157,-0.086116,0.009549,0.603084,0.996763,0.0,999,,0.054517,1.808129,0.019908,1.364357,45.973564,2.383879,0.108264,1.03069,-0.003046,3.373459,-0.134282,71.75,5.763567,3.148365,18,7,100.0,100.0,80.0,50.0
CUZ,NYSE,2026-09-22,0.004787,0.138026,0.015724,0.009549,0.642484,0.996763,0.0,999,,0.077138,0.59018,-0.230092,1.363829,46.766073,3.253227,0.046535,1.122554,-0.054362,2.40411,-0.134772,28.25,1.109518,-4.560812,18,7,100.0,100.0,80.0,50.0
SAIL,NYSE,2026-09-22,-0.068969,0.116478,-0.063542,0.010417,0.554265,0.996331,40.0,0,POS,0.233432,1.326705,2.707176,1.283809,64.411159,3.783764,0.183337,1.136374,0.181848,4.444844,0.780713,21.41,5.157167,4.694372,18,7,100.0,100.0,80.0,50.0
SAJ,NYSE,2026-09-22,-0.140231,0.2179,-0.146342,0.008789,0.617044,0.997423,0.0,999,,0.005881,0.08864,-0.005975,1.558586,49.305717,5.772078,0.017681,0.993954,-0.004856,8.176279,-1.663156,25.190001,0.760002,0.358566,18,7,100.0,100.0,80.0,50.0
AMBQ,NYSE,2026-09-22,0.101618,0.297862,0.122318,0.007812,0.641788,1.0,0.0,999,,0.236296,3.222826,0.662355,1.674996,63.785347,5.956581,1.44299,1.268888,0.08183,2.477791,-0.179991,69.129997,13.607229,17.20922,18,7,100.0,100.0,80.0,50.0
BEN,NYSE,2026-09-22,0.03955,0.178044,0.021263,0.008681,0.647321,0.997551,0.0,999,,0.085732,0.86255,0.333384,1.213187,48.880069,3.6068,-0.115956,1.152241,-0.030711,3.314349,0.242747,32.709999,-1.74227,-6.56955,18,7,100.0,100.0,80.0,50.0
NCLH,NYSE,2026-09-22,0.049008,0.129641,0.017598,0.009549,0.652007,0.996763,40.0,0,POS,0.202092,0.49975,2.122591,1.23158,28.3244,1.067254,0.026736,0.887494,-0.184786,4.587715,0.222577,14.18,-2.408805,-14.834831,18,7,100.0,100.0,80.0,50.0
