Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
AAP,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.015648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312331,18.928427,0,0,,,,50.0
AAp,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.015648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312331,18.928427,0,0,,,,50.0
ACCS,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.385574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656294,24.594519,0,0,,,,50.0
ACU,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.722601,4.708826,0,0,,,,50.0
AEF,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.14481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19311,17.708335,0,0,,,,50.0
AEON,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.997933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428573,-9.734515,0,0,,,,50.0
AIM,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.999086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045802,-40.610022,0,0,,,,50.0
AIRI,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.827067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.250809,-5.074622,0,0,,,,50.0
AMA,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
AMBO,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.952129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.840518,9.54762,0,0,,,,50.0
AMPE,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.053465,0.0,0.590759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.659782,-25.000003,0,0,,,,50.0
AMS,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,3.446831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.037038,-22.167484,0,0,,,,50.0
AMZE,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.265903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.982068,-27.644514,0,0,,,,50.0
ANV,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.584821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358495,1.962771,0,0,,,,50.0
APT,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.562836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439017,0.216914,0,0,,,,50.0
APUS,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.589746,0,0,,,,50.0
AREN,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.017745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.076926,-25.882352,0,0,,,,50.0
ARMN,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.19295,0.0,0.522907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.586801,15.184138,0,0,,,,50.0
ARMP,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.758507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.417267,38.721352,0,0,,,,50.0
ASM,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.918167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.085228,36.925799,0,0,,,,50.0
ATCH,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,2.11123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.155165,37.626268,0,0,,,,50.0
ATEK,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
ATNM,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.392215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.370361,19.266047,0,0,,,,50.0
AULTPD,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.73661,0.0,0.831121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.841798,1.435048,0,0,,,,50.0
AULTpD,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.73661,0.0,0.831121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.841798,1.435048,0,0,,,,50.0
AUMN,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.862888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.842835,-25.925928,0,0,,,,50.0
AUST,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.073147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91367,7.142859,0,0,,,,50.0
AWX,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.832279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3166,-3.065131,0,0,,,,50.0
AXIL,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.593373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.213985,25.583477,0,0,,,,50.0
AZTR,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.019066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.413732,22.032936,0,0,,,,50.0
BATL,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.546651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.375003,-76.479632,0,0,,,,50.0
BCV,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.783338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924725,8.023574,0,0,,,,50.0
BDL,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.534084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.699345,0.0,0,0,,,,50.0
BGI,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.437894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.133878,26.691502,0,0,,,,50.0
BHB,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.642204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.769013,10.603175,0,0,,,,50.0
BHM,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.499896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.231317,4.316277,0,0,,,,50.0
BKTI,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.10638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98906,22.158589,0,0,,,,50.0
BMNR,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.117873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.847744,8.561975,0,0,,,,50.0
BQ,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.243909,-33.612067,0,0,,,,50.0
BRBS,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.913398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5933,-10.075569,0,0,,,,50.0
BRIA,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,1.406454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.593407,-7.608695,0,0,,,,50.0
BRN,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.155495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111112,-6.779655,0,0,,,,50.0
BTG,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.872206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419882,18.764845,0,0,,,,50.0
BTIM,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,1.5e-05,0.0,0.44941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,0,0,,,,50.0
BURU,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.585104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.886007,13.340869,0,0,,,,50.0
CANF,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.945498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109585,-8.708708,0,0,,,,50.0
CAQ,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,50.0
CATX,AMEX,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,,0.0,0.0,0.0,0.714886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.040268,-8.695654,0,0,,,,50.0
