Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
KEYS,NYSE,2026-08-24,-0.04965,0.162185,-0.008092,0.008681,0.586633,0.997551,40.0,0,POS,0.222585,15.229739,-0.510173,1.646561,40.140596,-1.156488,-3.200137,1.171758,-0.064875,3.029026,-0.257659,310.660004,-13.980338,-2.513575,18,7,100.0,0.16032233716020106,80.0,50.0
LOMA,NYSE,2026-08-24,-0.012127,0.083926,0.033567,0.008681,0.522692,0.997551,40.0,0,POS,0.363738,0.4282,0.276983,1.095269,37.399189,3.594313,-0.077673,0.98263,-0.136201,4.819103,0.856357,9.64,3.211993,-15.438591,18,7,100.0,0.16032233716020106,80.0,50.0
MC,NYSE,2026-08-24,-0.016329,0.07696,-0.058892,0.008681,0.598328,0.997551,40.0,0,POS,0.090185,2.810608,-0.626858,0.646195,52.651397,1.751543,0.088883,1.019157,0.019915,2.606848,-0.152063,68.5,2.652475,2.238806,18,7,100.0,0.16032233716020106,80.0,50.0
MBC,NYSE,2026-08-24,1.0,1.0,1.0,0.008789,0.5926,0.997423,40.0,0,POS,0.156037,0.461425,-0.79899,0.851219,54.72508,1.258653,0.0,0.0,0.031772,4.214286,0.980207,9.32,3.670745,9.647055,18,7,100.0,0.16032233716020106,80.0,50.0
MATX,NYSE,2026-08-24,-0.017051,0.088116,0.012734,0.008681,0.617678,0.997551,40.0,0,POS,0.131076,6.848953,1.3652,0.786348,63.668529,2.758611,0.958457,1.239179,0.07559,4.220582,0.929353,222.679993,1.241189,8.386467,18,7,100.0,0.16032233716020106,80.0,50.0
MARw,NYSE,2026-08-24,-0.072762,0.22388,-0.144433,0.009766,0.545794,0.994859,40.0,0,POS,0.023151,0.09634,-0.498419,1.846816,61.927146,1.799971,-0.008636,1.033236,0.010768,3.790577,-0.411314,36.650002,-0.095406,1.533114,18,7,100.0,0.16032233716020106,80.0,50.0
MARW,NYSE,2026-08-24,-0.068841,0.223871,-0.142222,0.009766,0.545793,0.994859,40.0,0,POS,0.023151,0.09634,-0.498419,1.846816,61.927146,1.799971,-0.008636,1.033236,0.010768,3.790577,-0.411314,36.650002,-0.095406,1.533114,18,7,100.0,0.16032233716020106,80.0,50.0
MANU,NYSE,2026-08-24,-0.057571,0.112493,-0.080591,0.009549,0.563083,0.996763,40.0,0,POS,0.128224,0.67559,-0.585854,0.993225,57.913458,-1.888661,0.095474,1.211003,0.04585,7.353873,0.73966,23.700001,1.760411,4.543453,18,7,100.0,0.16032233716020106,80.0,50.0
MAGN,NYSE,2026-08-24,-0.085319,0.179272,-0.15213,0.008681,0.555652,0.997551,40.0,0,POS,0.205065,0.586495,-0.452004,0.732909,46.789718,3.061112,-0.083616,1.043563,-0.027265,3.443741,-0.141383,12.43,3.583336,-9.599998,18,7,100.0,0.16032233716020106,80.0,50.0
MAC,NYSE,2026-08-24,1.0,1.0,1.0,0.007812,0.650341,1.0,40.0,0,POS,0.116803,0.5975,-0.249618,0.461631,43.869135,-1.756779,0.0,0.0,-0.027491,5.519419,-0.767199,24.360001,-1.216542,-6.773818,18,7,100.0,0.16032233716020106,80.0,50.0
MAA,NYSE,2026-08-24,-0.026493,0.090356,-0.033606,0.009549,0.520329,0.996763,40.0,0,POS,0.049952,2.578249,-0.628613,0.751699,50.068891,1.772754,-0.00294,1.022766,-0.012097,2.796409,0.122511,133.160004,1.555833,-0.224789,18,7,100.0,0.16032233716020106,80.0,50.0
MA,NYSE,2026-08-24,-0.045097,0.085256,0.013477,0.010417,0.571397,0.996331,40.0,0,POS,0.062417,11.23732,0.021786,0.952587,73.354912,5.52237,0.828563,1.02291,0.110953,2.553019,-0.045279,599.859985,6.687293,8.727404,18,7,100.0,0.16032233716020106,80.0,50.0
LZB,NYSE,2026-08-24,-0.082763,0.142198,-0.141225,0.007812,0.576268,1.0,40.0,0,POS,0.323191,1.4525,1.012255,2.306636,24.379692,-1.405454,-1.113961,1.071737,-0.187794,14.73679,-0.57383,32.119999,-22.639695,-20.455676,18,7,100.0,0.16032233716020106,80.0,50.0
LYV,NYSE,2026-08-24,-0.049873,0.09224,-0.09749,0.008681,0.573327,0.997551,40.0,0,POS,0.061985,4.790249,-0.414873,0.709198,54.061582,1.835465,-0.299591,1.134381,0.024355,3.662397,-0.206114,184.589996,0.081324,2.892978,18,7,100.0,0.16032233716020106,80.0,50.0
LYG,NYSE,2026-08-24,-0.062949,0.125198,-0.041577,0.009549,0.613216,0.996763,40.0,0,POS,0.075603,0.125058,-0.426068,0.931211,49.62776,3.363132,-0.034423,1.087608,0.01297,3.899085,0.739189,6.04,-1.78862,-1.468192,18,7,100.0,0.16032233716020106,80.0,50.0
LXU,NYSE,2026-08-24,-0.021205,0.084382,-0.093316,0.008681,0.500346,0.997551,40.0,0,POS,0.223328,0.518,-0.05082,0.793349,51.331077,-0.200506,0.137857,0.950642,-0.015629,4.670606,-0.647352,10.72,2.095241,-6.457241,18,7,100.0,0.16032233716020106,80.0,50.0
LXFR,NYSE,2026-08-24,-0.004928,0.11846,-0.088958,0.011285,0.584897,0.994677,40.0,0,POS,0.009328,0.102,0.034663,0.722239,50.428394,-0.164567,0.018097,1.174236,-0.015809,4.46488,-0.020547,17.120001,0.0,0.410567,18,7,100.0,0.16032233716020106,80.0,50.0
LVS,NYSE,2026-08-24,0.03571,0.05927,-0.026139,0.007812,0.645367,1.0,40.0,0,POS,0.107702,1.222912,-0.265374,0.822938,53.268856,3.222255,0.139332,0.849612,0.005256,3.996666,0.420205,46.970001,3.389833,-1.654098,18,7,100.0,0.16032233716020106,80.0,50.0
LUXE,NYSE,2026-08-24,-0.084296,0.137766,-0.137858,0.011285,0.53609,0.996133,40.0,0,POS,0.142312,0.414175,-0.878672,0.67276,47.240208,-0.510705,-0.039651,0.93948,-0.006589,3.119107,-0.067189,7.81,1.560467,-2.375001,18,7,100.0,0.16032233716020106,80.0,50.0
LUV,NYSE,2026-08-24,-0.005432,0.067298,-0.102743,0.011285,0.595593,0.992588,40.0,0,POS,0.227237,1.476,0.245756,1.062326,33.314904,2.251968,-0.564458,1.098239,-0.134382,3.209647,0.218385,40.709999,-6.089964,-10.290881,18,7,100.0,0.16032233716020106,80.0,50.0
