Symbol,Exchange,Date,IC_5d,IC_10d,IC_20d,FFT_Freq,FFT_Power,FFT_Stability,Pattern_Score,Pattern_Age,Pattern_Type,Vol_20d,ATR_20d,Volume_ZScore,Volume_Ratio_5_20,RSI_14d,RSI_Slope,MACD_Hist,MA_Ratio_50_200,Price_vs_MA50,Kurtosis_20d,Skew_20d,Current_Price,Price_Change_5d,Price_Change_20d,Num_Signals,IC_Enabled_Count,Baseline_Score,ML_Score,Final_Score,Fundamental_Score
KEYS,NYSE,2026-09-01,-0.050523,0.184329,-0.009298,0.008681,0.586633,0.997551,40.0,0,POS,0.181864,12.669922,-0.848052,0.93837,45.329814,-0.099897,-1.554146,1.141829,-0.021248,3.202468,-0.376593,321.579987,-0.090101,-5.761342,18,7,100.0,100.0,80.0,50.0
AA,NYSE,2026-09-01,1.0,1.0,1.0,0.008789,0.668187,0.997423,40.0,0,POS,0.113796,2.335521,-0.35741,0.73482,52.215006,0.778653,0.0,0.0,0.043963,2.75905,-0.363026,51.049999,2.674976,7.045504,18,7,100.0,100.0,80.0,50.0
KNF,NYSE,2026-09-01,-0.046197,0.116305,-0.059319,0.010742,0.466085,0.994592,40.0,0,POS,0.106533,3.002094,0.416605,1.053324,31.517475,-2.107251,0.079265,0.961575,-0.188296,4.752554,-0.514348,61.240002,-8.323355,-11.897569,18,7,100.0,100.0,80.0,50.0
KN,NYSE,2026-09-01,-0.052095,0.097624,-0.01826,0.007812,0.692917,1.0,40.0,0,POS,0.274615,1.491001,-0.241401,1.018297,42.978384,0.284761,-0.173152,1.224953,-0.070729,3.119763,-0.146024,34.470001,-0.202663,-14.678218,18,7,100.0,100.0,80.0,50.0
KMX,NYSE,2026-09-01,1.0,1.0,1.0,0.007812,0.535897,1.0,40.0,0,POS,0.14387,1.881,-0.669174,0.772912,55.496473,-2.511814,0.0,0.0,0.074293,9.058498,1.067452,61.43,-3.775062,8.39951,18,7,100.0,100.0,80.0,50.0
KMI,NYSE,2026-09-01,-0.076806,0.122512,-0.094436,0.013021,0.477282,0.993662,40.0,0,POS,0.074022,0.753625,-0.149684,0.948241,52.753252,2.351765,0.054744,1.030943,-0.001736,2.825509,-0.067071,31.969999,-0.156156,2.731357,18,7,100.0,100.0,80.0,50.0
KMB,NYSE,2026-09-01,-0.077539,0.1259,-0.080733,0.009549,0.585131,0.996763,40.0,0,POS,0.049017,2.281374,-0.136829,1.224608,43.246314,-3.490302,-0.29429,1.063312,-0.003345,2.707663,0.07856,109.290001,-0.9516,-2.740947,18,7,100.0,100.0,80.0,50.0
KKRT,NYSE,2026-09-01,-0.05312,0.150579,-0.154058,0.007812,0.468461,1.0,40.0,0,POS,0.033642,0.25938,-0.129335,0.810309,49.701392,-1.039527,0.070766,0.952562,-0.007265,4.834122,-0.192945,23.34,0.25773,0.430294,18,7,100.0,100.0,80.0,50.0
KIO,NYSE,2026-09-01,0.034891,0.093354,0.116825,0.008681,0.578397,0.997551,40.0,0,POS,0.029675,0.096355,-0.432457,0.919458,44.8235,0.327075,0.001222,0.988422,-0.008977,2.450492,0.039885,11.04,0.181484,-0.0905,18,7,100.0,100.0,80.0,50.0
KF,NYSE,2026-09-01,0.019482,0.133317,0.057796,0.009549,0.553123,0.996763,40.0,0,POS,0.140444,2.455,0.002855,0.987564,50.966623,-1.094704,0.302411,1.179261,0.013419,3.454495,-0.231727,64.629997,1.412204,6.879438,18,7,100.0,100.0,80.0,50.0
