List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,GREEL,2026-07-09,DarvasBox,24.00,57.5,1,79.9,69.7,78.1,33.8,13.8,,,,,
Top 50 Composite,2,UFCS,2026-06-26,DarvasBox,52.55,56.2,1,92.6,39.6,61.5,45.3,11.4,,,,,
Top 50 Composite,3,STRT,2026-06-26,CupHandle,82.64,55.9,1,80.1,68.0,68.2,45.8,6.8,,,,,
Top 50 Composite,4,CDW,2026-07-09,CupHandle,140.21,55.2,1,78.4,68.0,61.5,48.1,5.7,,,,,
Top 50 Composite,5,SCHL,2026-06-26,DarvasBox,46.01,54.2,2,83.3,56.3,58.9,36.7,11.4,,,,,
Top 50 Composite,6,KFRC,2026-07-07,DarvasBox,54.40,53.5,2,78.6,68.0,42.2,76.6,0.2,,,,,
Top 50 Composite,7,ACNB,2026-06-26,DarvasBox,60.42,53.3,2,79.5,55.7,67.2,32.1,6.2,,,,,
Top 50 Composite,8,CLNN,2026-06-22,CupHandle,5.89,51.3,2,71.6,62.1,75.0,35.0,17.6,,,,,
Top 50 Composite,9,CIVB,2026-06-26,DarvasBox,28.67,51.1,2,80.3,45.5,49.5,42.8,0.7,,,,,
Top 50 Composite,10,PIE,2026-06-22,DarvasBox,34.30,50.8,2,91.6,42.6,28.6,91.2,3.6,,,,,
Top 50 Composite,11,PGC,2026-06-26,DarvasBox,47.99,50.5,2,83.7,46.0,50.0,62.2,11.4,,,,,
Top 50 Composite,12,FRAF,2026-07-01,DarvasBox,63.84,50.5,2,79.9,38.2,65.6,47.6,8.7,,,,,
Top 50 Composite,13,CLOD,2026-07-09,CupHandle,32.07,50.3,2,71.3,61.8,98.4,29.5,14.2,,,,,
Top 50 Composite,14,BODI,2026-07-06,CupHandle,10.13,50.0,2,65.3,70.6,96.4,37.2,12.9,,,,,
Top 50 Composite,15,HUBG,2026-06-26,CupHandle,43.75,49.9,2,68.9,73.0,90.6,39.9,0.0,,,,,
Top 50 Composite,16,RCKY,2026-06-26,CupHandle,41.28,49.8,2,76.5,52.5,81.2,41.5,18.0,,,,,
Top 50 Composite,17,FRST,2026-06-26,DarvasBox,16.65,49.7,2,83.4,51.3,30.2,25.9,7.1,,,,,
Top 50 Composite,18,NVDU,2026-07-08,CupHandle,123.46,49.7,2,73.6,68.0,85.4,64.9,3.6,,,,,
Top 50 Composite,19,ICCC,2026-07-01,DarvasBox,11.00,49.4,2,78.8,49.7,44.3,57.8,10.2,,,,,
Top 50 Composite,20,DLTR,2026-06-25,CupHandle,118.21,49.4,2,69.6,72.3,66.1,33.8,5.7,,,,,
Top 50 Composite,21,WASH,2026-06-26,CupHandle,36.89,49.4,2,70.8,60.9,78.1,38.1,0.0,,,,,
Top 50 Composite,22,SHBI,2026-06-26,DarvasBox,23.29,49.3,2,75.1,66.2,65.1,37.7,11.4,,,,,
Top 50 Composite,23,NESR,2026-06-26,DarvasBox,28.24,49.2,2,74.1,68.4,33.9,37.8,11.4,,,,,
Top 50 Composite,24,CSQ,2026-06-22,CupHandle,20.41,49.1,2,72.0,59.9,58.3,41.9,0.0,,,,,
Top 50 Composite,25,GSBC,2026-06-26,DarvasBox,79.05,49.0,2,77.5,47.5,62.0,50.5,11.7,,,,,
Top 50 Composite,26,SBUX,2026-06-26,CupHandle,104.60,48.6,2,67.4,68.0,75.0,42.3,0.0,,,,,
Top 50 Composite,27,KIDS,2026-06-26,CupHandle,20.30,48.6,2,75.4,72.4,12.5,43.5,0.0,,,,,
Top 50 Composite,28,DVXF,2026-07-06,CupHandle,27.40,48.6,2,79.4,48.4,50.0,6.3,21.2,,,,,
Top 50 Composite,29,STHO,2026-06-26,CupHandle,9.18,48.6,2,74.2,71.2,69.8,30.9,23.6,,,,,
Top 50 Composite,30,HBNC,2026-06-26,DarvasBox,20.29,48.5,2,74.6,68.3,46.9,29.1,2.9,,,,,
Top 50 Composite,31,XCNY,2026-06-22,DarvasBox,34.41,48.4,2,80.7,38.1,55.7,87.0,17.1,,,,,
Top 50 Composite,32,QGEN,2026-07-09,CupHandle,41.99,48.2,2,71.2,70.0,23.4,86.5,11.4,,,,,
Top 50 Composite,33,WBTN,2026-07-08,CupHandle,11.43,48.1,2,68.2,73.8,77.6,43.3,14.3,,,,,
Top 50 Composite,34,SHC,2026-07-09,CupHandle,18.39,48.1,2,72.0,66.1,37.0,56.4,5.7,,,,,
Top 50 Composite,35,TECH,2026-06-24,CupHandle,58.88,47.8,2,69.2,55.0,96.4,25.1,7.6,,,,,
Top 50 Composite,36,ANAB,2026-06-26,CupHandle,63.15,47.7,2,69.4,61.5,79.7,56.0,11.4,,,,,
Top 50 Composite,37,RAAQ,2026-07-01,DarvasBox,13.42,47.7,2,81.5,57.4,0.5,73.3,15.0,,,,,
Top 50 Composite,38,PEPS,2026-07-06,CupHandle,32.41,47.7,2,71.9,68.7,60.9,8.2,14.2,,,,,
Top 50 Composite,39,FTLB,2026-07-08,CupHandle,22.07,47.5,2,61.5,74.9,100.0,68.4,22.9,,,,,
Top 50 Composite,40,FTXR,2026-07-01,CupHandle,45.50,47.5,2,70.1,71.7,72.9,27.2,8.7,,,,,
Top 50 Composite,41,TRIN,2026-06-29,CupHandle,17.73,47.3,2,70.1,57.5,68.2,49.3,11.4,,,,,
Top 50 Composite,42,WCLD,2026-07-08,CupHandle,33.76,47.3,2,70.4,56.7,72.4,31.3,5.7,,,,,
Top 50 Composite,43,ILPT,2026-06-26,DarvasBox,9.28,47.2,2,79.2,62.6,53.1,37.5,11.4,,,,,
Top 50 Composite,44,LOB,2026-06-23,CupHandle,39.88,47.1,2,70.0,67.8,46.9,34.8,11.4,,,,,
Top 50 Composite,45,EXEL,2026-06-26,DarvasBox,54.77,47.0,2,76.8,39.4,60.9,47.0,7.1,,,,,
Top 50 Composite,46,EXPD,2026-07-09,CupHandle,170.62,46.9,2,67.0,72.2,65.1,56.4,0.3,,,,,
Top 50 Composite,47,INGN,2026-06-26,CupHandle,6.94,46.9,2,67.3,53.2,93.8,39.0,22.9,,,,,
Top 50 Composite,48,NAMSW,2026-07-07,CupHandle,24.89,46.9,2,73.1,41.9,99.0,15.3,24.2,,,,,
Top 50 Composite,49,SFLO,2026-07-01,DarvasBox,34.84,46.9,2,69.8,69.1,43.2,51.1,6.5,,,,,
Top 50 Composite,50,DEMZ,2026-07-10,CupHandle,47.64,46.8,2,72.4,72.5,45.8,34.6,25.3,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,NVVE,,,%  $    15.6,,,,,,,,NASDAQ_Yah,oo   3942.33,6      3243269,,
Top 20 Momentum,2,ALIT,,,%  $    20.8,,,,,,,,NASDAQ_Yah,oo   3048.51,4     21630918,,
Top 20 Momentum,3,PAVS,,,%  $     5.5,,,,,,,,NASDAQ_Yah,oo   2822.59,5     52367163,,
Top 20 Momentum,4,VRAX,,,%  $     4.0,,,,,,,,NASDAQ_Yah,oo   2253.96,7      4459701,,
Top 20 Momentum,5,WOK,,,%  $     1.9,,,,,,,,NASDAQ_Yah,oo   2187.05,6     19485075,,
Top 20 Momentum,6,GIBO,,,%  $    28.5,,,,,,,,NASDAQ_Yah,oo   2059.09,0         40013,,
Top 20 Momentum,7,JZ,,,%  $     3.9,,,,,,,,NASDAQ_Yah,oo   2035.14,5      1459178,,
